entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-7133070	463	8	470	1038	213	237	13
LK-7133075	785	13	798	1760	361	403	22
LK-7133080	770	13	783	1728	354	395	21
LK-7133085	502	8	511	1127	231	258	14
LK-7133090	280	5	285	629	129	144	8
LK-7133095	326	5	332	732	150	167	9
LK-7133100	291	5	296	653	134	149	8
LK-7133105	271	4	275	607	124	139	7
LK-7133110	317	5	322	710	145	162	9
LK-7133115	415	7	422	931	191	213	11
LK-7133120	531	9	539	1190	244	272	15
LK-7133125	522	9	531	1171	240	268	14
LK-7133130	212	4	216	476	97	109	6
LK-7133135	461	8	469	1034	212	237	13
LK-7133140	244	4	248	547	112	125	7
LK-7133145	257	4	261	576	118	132	7
LK-7136	3936	68	4004	9359	1817	2013	105
LK-7136005	257	4	261	576	118	132	7
LK-7136010	353	6	359	792	162	181	10
LK-7136015	207	3	211	465	95	106	6
LK-7136020	267	4	271	598	123	137	7
LK-7136025	283	5	287	634	130	145	8
LK-7136030	261	4	266	586	120	134	7
LK-7136035	207	3	211	465	95	106	6
LK-7136040	181	3	184	407	83	93	5
LK-7136045	248	4	252	556	114	127	7
LK-7136050	187	3	190	419	86	96	5
LK-7136055	148	2	150	332	68	76	4
LK-7136060	107	2	109	241	49	55	3
LK-7136065	193	3	196	432	88	99	5
LK-7136070	174	4	178	714	85	85	3
LK-7136075	110	3	113	452	54	54	2
LK-7136080	181	3	184	407	83	93	5
LK-7136085	227	4	231	509	104	117	6
LK-7136090	177	3	180	397	81	91	5
LK-7136095	168	3	170	376	77	86	5
LK-7139	10956	152	11108	18688	5284	5510	163
LK-7139005	140	2	142	238	67	70	2
LK-7139010	195	3	198	332	94	98	3
LK-7139015	96	1	98	164	46	48	1
LK-7139020	29	0	29	49	14	15	0
LK-7139025	329	5	333	561	159	165	5
LK-7139030	157	2	160	269	76	79	2
LK-7139035	216	3	219	368	104	108	3
LK-7139040	188	3	191	321	91	95	3
LK-7139045	208	3	210	354	100	104	3
LK-7139050	171	2	173	291	82	86	3
LK-7139055	267	4	271	456	129	134	4
LK-7139060	401	6	407	685	194	202	6
LK-7139065	685	10	695	1169	330	345	10
LK-7139070	337	5	342	575	162	169	5
LK-7139075	267	4	271	456	129	134	4
LK-7139080	334	5	338	569	161	168	5
LK-7139085	348	5	353	594	168	175	5
LK-7139090	806	11	817	1374	389	405	12
LK-7139095	306	4	310	522	148	154	5
LK-7139100	242	3	246	413	117	122	4
LK-7139105	266	4	270	454	128	134	4
LK-7139110	247	3	251	421	119	124	4
LK-7139115	398	6	403	678	192	200	6
LK-7139120	395	5	400	673	190	198	6
LK-7139125	440	6	446	750	212	221	7
LK-7139130	220	3	224	376	106	111	3
LK-7139135	315	4	319	537	152	158	5
LK-7139140	354	5	359	605	171	178	5
LK-7139145	351	5	356	599	169	177	5
LK-7139150	224	3	227	382	108	113	3
LK-7139155	247	3	250	421	119	124	4
LK-7139160	405	6	411	691	195	204	6
LK-7139165	188	3	190	320	90	94	3
LK-7139170	358	5	363	610	173	180	5
LK-7139175	468	6	474	798	226	235	7
LK-7139180	358	5	363	611	173	180	5
LK-7142	5068	76	5145	13814	1874	3066	128
LK-7142005	221	3	224	603	82	134	6
LK-7142010	494	7	501	1346	183	299	12
LK-7142015	430	6	436	1171	159	260	11
LK-7142020	221	3	224	603	82	134	6
LK-7142025	282	4	286	768	104	170	7
LK-7142030	194	3	196	528	72	117	5
LK-7142035	379	6	385	1033	140	229	10
LK-7142040	281	4	285	765	104	170	7
LK-7142045	190	3	193	518	70	115	5
LK-7142050	205	3	208	559	76	124	5
LK-7142055	194	3	196	528	72	117	5
LK-7142060	205	3	208	558	76	124	5
LK-7142065	165	2	167	450	61	100	4
LK-7142070	204	3	207	556	75	123	5
LK-7142075	133	2	135	362	49	80	3
LK-7142080	289	4	293	788	107	175	7
LK-7142085	201	3	204	548	74	122	5
LK-7142090	208	3	211	566	77	126	5
LK-7142095	175	3	178	478	65	106	4
LK-7142100	173	3	176	473	64	105	4
LK-7142105	226	3	229	615	83	137	6
LK-7145	6493	98	6590	17433	2430	3902	161
LK-7145005	382	6	388	1042	141	231	10
LK-7145010	243	4	247	663	90	147	6
LK-7145015	250	4	254	681	92	151	6
LK-7145020	171	3	173	465	63	103	4
LK-7145025	242	4	245	659	89	146	6
LK-7145030	182	3	185	496	67	110	5
LK-7145035	190	3	193	518	70	115	5
LK-7145040	172	3	175	469	64	104	4
LK-7145045	268	4	272	731	99	162	7
LK-7145050	134	2	136	364	49	81	3
LK-7145055	258	4	262	441	125	130	4
LK-7145060	308	5	312	839	114	186	8
LK-7145065	499	8	507	1361	185	302	13
LK-7145070	386	6	392	1051	143	233	10
LK-7145075	187	3	190	509	69	113	5
LK-7145080	248	4	252	676	92	150	6
LK-7145085	509	8	517	1388	188	308	13
LK-7145090	249	4	253	680	92	151	6
LK-7145095	278	4	282	757	103	168	7
LK-7145100	132	2	134	360	49	80	3
LK-7145105	205	3	208	560	76	124	5
LK-7145110	270	4	274	736	100	163	7
LK-7145115	231	3	235	631	86	140	6
LK-7145120	135	2	137	367	50	81	3
LK-7145125	181	3	183	492	67	109	5
LK-7145130	182	3	185	497	67	110	5
LK-7148	8039	138	8177	23133	3263	4582	195
LK-7148005	120	2	121	326	44	72	3
LK-7148010	177	3	180	483	66	107	4
LK-7148015	267	4	271	729	99	162	7
LK-7148020	254	4	258	694	94	154	6
LK-7148025	265	4	269	722	98	160	7
LK-7148030	304	5	308	828	112	184	8
LK-7148035	360	5	365	981	133	218	9
LK-7148040	349	5	354	951	129	211	9
LK-7148045	173	3	176	389	80	89	5
LK-7148050	136	2	138	305	63	70	4
LK-7148055	307	5	312	688	141	157	8
LK-7148060	252	4	256	565	116	129	7
LK-7148065	257	4	261	576	118	132	7
LK-7148070	107	3	109	438	52	52	2
LK-7148075	214	6	220	881	105	105	4
LK-7148080	256	4	260	573	117	131	7
LK-7148085	156	2	158	424	58	94	4
LK-7148090	170	4	174	698	84	83	3
LK-7148095	176	5	180	722	86	86	3
LK-7148100	189	5	194	777	93	93	3
LK-7148105	108	3	111	444	53	53	2
LK-7148110	126	3	129	518	62	62	2
LK-7148115	221	3	224	602	82	134	6
LK-7148120	155	4	159	638	76	76	3
LK-7148125	116	3	119	479	57	57	2
LK-7148130	145	2	147	395	54	88	4
LK-7148135	113	2	115	308	42	68	3
LK-7148140	170	3	173	463	63	103	4
LK-7148145	151	2	153	411	56	91	4
LK-7148150	244	4	248	665	90	148	6
LK-7148155	189	3	192	515	70	114	5
LK-7148160	272	4	277	743	101	165	7
LK-7148165	292	4	297	796	108	177	7
LK-7148170	238	4	242	650	88	144	6
LK-7148175	210	3	213	572	78	127	5
LK-7148180	140	2	142	381	52	85	4
LK-7148185	180	3	182	490	66	109	5
LK-7148190	169	3	171	460	62	102	4
LK-7148195	312	5	317	850	115	189	8
LK-7151	2580	67	2647	10612	1270	1267	44
LK-7151005	40	1	42	166	20	20	1
LK-7151010	64	2	66	264	32	31	1
LK-7151015	71	2	73	292	35	35	1
LK-7151020	37	1	38	154	18	18	1
LK-7151025	29	1	30	120	14	14	0
LK-7151030	46	1	47	190	23	23	1
LK-7151035	32	1	32	130	16	16	1
LK-7151040	71	2	73	292	35	35	1
LK-7151045	83	2	86	343	41	41	1
LK-7151050	75	2	77	307	37	37	1
LK-7151055	42	1	43	174	21	21	1
LK-7151060	40	1	41	164	20	20	1
LK-7151065	79	2	81	325	39	39	1
LK-7151070	94	2	96	386	46	46	2
LK-7151075	90	2	92	370	44	44	2
LK-7151080	75	2	77	307	37	37	1
LK-7151085	75	2	77	309	37	37	1
LK-7151090	72	2	74	296	35	35	1
LK-7151095	67	2	68	273	33	33	1
LK-7151100	72	2	73	294	35	35	1
LK-7151105	64	2	66	264	32	31	1
LK-7151110	88	2	90	361	43	43	1
LK-7151115	42	1	43	171	20	20	1
LK-7151120	65	2	67	267	32	32	1
LK-7151125	46	1	47	190	23	23	1
LK-7151130	37	1	38	151	18	18	1
LK-7151135	102	3	105	420	50	50	2
LK-7151140	25	1	26	104	12	12	0
LK-7151145	123	3	126	506	61	60	2
LK-7151150	53	1	55	219	26	26	1
LK-7151155	63	2	65	259	31	31	1
LK-7151160	75	2	77	310	37	37	1
LK-7151165	49	1	51	203	24	24	1
LK-7151170	87	2	89	358	43	43	1
LK-7151175	28	1	28	114	14	14	0
LK-7151180	89	2	91	366	44	44	2
LK-7151185	66	2	68	272	33	33	1
LK-7151190	45	1	46	184	22	22	1
LK-7151195	45	1	46	184	22	22	1
LK-7151200	59	2	61	243	29	29	1
LK-7151205	75	2	77	308	37	37	1
LK-7154	6848	83	6930	22395	3030	3716	102
LK-7154005	114	1	116	359	50	63	2
LK-7154010	96	1	97	302	42	53	1
LK-7154015	69	1	70	217	30	38	1
LK-7154020	56	1	56	175	24	31	1
LK-7154025	131	3	135	541	65	65	2
LK-7154030	73	2	75	301	36	36	1
LK-7154035	367	4	370	1150	159	202	5
LK-7154040	52	1	54	215	26	26	1
LK-7154045	57	1	58	233	28	28	1
LK-7154050	110	3	113	453	54	54	2
LK-7154055	146	4	150	601	72	72	2
LK-7154060	99	3	102	408	49	49	2
LK-7154065	78	1	79	245	34	43	1
LK-7154070	83	1	84	261	36	46	1
LK-7154075	150	4	154	617	74	74	3
LK-7154080	93	1	94	291	40	51	1
LK-7154085	77	1	78	242	34	43	1
LK-7154090	57	1	58	179	25	31	1
LK-7154095	128	1	129	401	56	70	2
LK-7154100	122	3	125	501	60	60	2
LK-7154105	146	1	148	458	63	80	2
LK-7154110	74	1	74	231	32	41	1
LK-7154115	72	1	73	226	31	40	1
LK-7154120	207	2	209	648	90	114	3
LK-7154125	183	2	184	573	79	101	3
LK-7154130	162	2	164	509	70	89	2
LK-7154135	175	2	177	549	76	96	3
LK-7154140	142	1	143	444	61	78	2
LK-7154145	88	1	89	275	38	48	1
LK-7154150	67	1	68	211	29	37	1
LK-7154155	232	2	234	727	101	128	3
LK-7154160	333	3	336	1044	145	183	5
LK-7154165	117	1	118	367	51	65	2
LK-7154170	79	1	80	248	34	44	1
LK-7154175	83	1	84	260	36	46	1
LK-7154180	81	1	81	253	35	44	1
LK-7154185	100	1	101	314	44	55	1
LK-7154190	161	2	163	506	70	89	2
LK-7154195	146	1	147	458	63	80	2
LK-7154200	127	1	128	399	55	70	2
LK-7154205	204	2	206	640	89	112	3
LK-7154210	207	2	209	650	90	114	3
LK-7154215	80	1	81	250	35	44	1
LK-7154220	64	1	64	200	28	35	1
LK-7154225	152	2	154	477	66	84	2
LK-7154230	54	1	54	169	23	30	1
LK-7154235	162	2	163	507	70	89	2
LK-7154240	128	1	129	400	55	70	2
LK-7154245	210	2	212	660	91	116	3
LK-7154250	133	1	135	419	58	74	2
LK-7154255	144	1	145	452	63	79	2
LK-7154260	160	2	162	503	70	88	2
LK-7154265	216	2	218	677	94	119	3
LK-7157	1864	18	1882	5846	810	1027	27
LK-7157005	50	0	50	157	22	28	1
LK-7157010	79	1	80	249	35	44	1
LK-7157015	115	1	117	362	50	64	2
LK-7157020	98	1	99	308	43	54	1
LK-7157025	54	1	54	168	23	30	1
LK-7157030	88	1	89	276	38	48	1
LK-7157035	97	1	98	304	42	53	1
LK-7157040	135	1	136	423	59	74	2
LK-7157045	120	1	121	377	52	66	2
LK-7157050	87	1	88	273	38	48	1
LK-7157055	415	4	419	1300	180	228	6
LK-7157060	52	1	52	162	22	28	1
LK-7157065	111	1	112	347	48	61	2
LK-7157070	107	1	108	334	46	59	2
LK-7157075	122	1	123	381	53	67	2
LK-7157080	135	1	136	423	59	74	2
LK-7160	4822	80	4902	15372	2015	2709	98
LK-7160005	262	4	266	715	97	159	7
LK-7160010	30	1	30	122	15	15	1
LK-7160015	58	2	60	241	29	29	1
LK-7160020	200	3	203	545	74	121	5
LK-7160025	156	4	161	644	77	77	3
LK-7160030	243	4	246	661	90	147	6
LK-7160035	140	4	144	577	69	69	2
LK-7160040	121	3	125	499	60	60	2
LK-7160045	78	2	80	322	39	38	1
LK-7160050	59	1	60	186	26	33	1
LK-7160055	97	1	98	305	42	54	1
LK-7160060	88	1	89	275	38	48	1
LK-7160065	573	6	579	1797	249	316	8
LK-7160070	218	2	220	684	95	120	3
LK-7160075	78	2	80	321	38	38	1
LK-7160080	110	3	112	451	54	54	2
LK-7160085	112	3	114	459	55	55	2
LK-7160090	92	2	95	379	45	45	2
LK-7160095	85	2	87	350	42	42	1
LK-7160100	134	3	138	551	66	66	2
LK-7160105	45	1	47	187	22	22	1
LK-7160110	149	2	151	405	55	90	4
LK-7160115	111	2	112	301	41	67	3
LK-7160120	138	2	140	376	51	84	3
LK-7160125	159	2	161	433	59	96	4
LK-7160130	203	2	205	637	88	112	3
LK-7160135	189	3	191	514	70	114	5
LK-7160140	40	1	41	109	15	24	1
LK-7160145	143	2	146	391	53	87	4
LK-7160150	231	3	235	630	85	140	6
LK-7160155	196	3	199	534	72	119	5
LK-7160160	283	4	287	771	105	171	7
LK-7163	5252	79	5331	14314	1942	3177	133
LK-7163005	184	3	187	501	68	111	5
LK-7163010	201	3	204	549	74	122	5
LK-7163015	235	4	239	642	87	142	6
LK-7163020	314	5	319	856	116	190	8
LK-7163025	185	3	188	505	69	112	5
LK-7163030	267	4	271	726	99	161	7
LK-7163035	177	3	180	483	66	107	4
LK-7163040	273	4	277	745	101	165	7
LK-7163045	196	3	198	533	72	118	5
LK-7163050	266	4	270	724	98	161	7
LK-7163055	219	3	222	596	81	132	6
LK-7163060	208	3	211	567	77	126	5
LK-7163065	120	2	122	328	44	73	3
LK-7163070	168	3	171	458	62	102	4
LK-7163075	183	3	185	497	67	110	5
LK-7163080	168	3	170	457	62	101	4
LK-7163085	107	2	109	292	40	65	3
LK-7163090	249	4	253	678	92	151	6
LK-7163095	167	3	169	455	62	101	4
LK-7163100	92	1	93	250	34	55	2
LK-7163105	177	3	180	483	66	107	4
LK-7163110	38	1	38	103	14	23	1
LK-7163115	93	1	95	255	35	56	2
LK-7163120	194	3	197	528	72	117	5
LK-7163125	170	3	173	464	63	103	4
LK-7163130	311	5	316	848	115	188	8
LK-7163135	84	1	85	228	31	51	2
LK-7163140	37	1	37	100	14	22	1
LK-7163145	80	1	81	218	30	48	2
LK-7163150	89	1	91	243	33	54	2
LK-7166	4067	40	4108	12757	1768	2240	59
LK-7166005	133	1	134	417	58	73	2
LK-7166010	113	1	114	355	49	62	2
LK-7166015	93	1	94	292	40	51	1
LK-7166020	77	1	77	240	33	42	1
LK-7166025	48	0	48	149	21	26	1
LK-7166030	141	1	143	443	61	78	2
LK-7166035	115	1	116	360	50	63	2
LK-7166040	52	1	52	162	22	28	1
LK-7166045	71	1	72	223	31	39	1
LK-7166050	80	1	80	249	35	44	1
LK-7166055	94	1	95	294	41	52	1
LK-7166060	99	1	100	310	43	54	1
LK-7166065	140	1	142	440	61	77	2
LK-7166070	136	1	138	427	59	75	2
LK-7166075	83	1	83	259	36	46	1
LK-7166080	138	1	139	432	60	76	2
LK-7166085	139	1	140	435	60	76	2
LK-7166090	193	2	195	604	84	106	3
LK-7166095	128	1	129	401	56	70	2
LK-7166100	188	2	190	589	82	104	3
LK-7166105	261	3	264	820	114	144	4
LK-7166110	158	2	159	495	69	87	2
LK-7166115	142	1	143	444	61	78	2
LK-7166120	137	1	139	430	60	76	2
LK-7166125	116	1	117	364	50	64	2
LK-7166130	111	1	113	350	48	61	2
LK-7166135	83	1	84	260	36	46	1
LK-7166140	100	1	101	315	44	55	1
LK-7166145	76	1	77	238	33	42	1
LK-7166150	110	1	111	345	48	61	2
LK-7166155	140	1	142	440	61	77	2
LK-7166160	81	1	81	253	35	44	1
LK-7166165	108	1	110	340	47	60	2
LK-7166170	91	1	92	286	40	50	1
LK-7166175	94	1	95	295	41	52	1
LK-72	47081	1126	48207	163741	26204	19940	937
LK-7203	2781	26	2807	29783	1446	1261	74
LK-7203005	61	1	62	653	32	28	2
LK-7203010	64	1	64	680	33	29	2
LK-7203015	58	1	59	624	30	26	2
LK-7203020	37	0	37	391	19	17	1
LK-7203025	34	0	34	360	17	15	1
LK-7203030	79	1	79	843	41	36	2
LK-7203035	64	1	65	687	33	29	2
LK-7203040	54	1	55	581	28	25	1
LK-7203045	46	0	46	490	24	21	1
LK-7203050	42	0	42	446	22	19	1
LK-7203055	78	1	78	831	40	35	2
LK-7203060	54	1	54	574	28	24	1
LK-7203065	51	0	52	550	27	23	1
LK-7203070	40	0	40	428	21	18	1
LK-7203075	95	1	96	1020	50	43	3
LK-7203080	37	0	38	400	19	17	1
LK-7203085	65	1	66	697	34	30	2
LK-7203090	82	1	82	875	42	37	2
LK-7203095	33	0	33	351	17	15	1
LK-7203100	54	1	54	574	28	24	1
LK-7203105	64	1	65	688	33	29	2
LK-7203110	77	1	77	820	40	35	2
LK-7203115	45	0	46	486	24	21	1
LK-7203120	103	1	104	1104	54	47	3
LK-7203125	65	1	65	694	34	29	2
LK-7203130	49	0	49	523	25	22	1
LK-7203135	44	0	44	467	23	20	1
LK-7203140	35	0	36	379	18	16	1
LK-7203145	63	1	64	675	33	29	2
LK-7203150	34	0	34	359	17	15	1
LK-7203155	36	0	36	384	19	16	1
LK-7203160	59	1	60	632	31	27	2
LK-7203165	44	0	45	476	23	20	1
LK-7203170	42	0	42	447	22	19	1
LK-7203175	59	1	59	631	31	27	2
LK-7203180	45	0	45	477	23	20	1
LK-7203185	31	0	31	331	16	14	1
LK-7203190	59	1	59	631	31	27	2
LK-7203195	48	0	49	517	25	22	1
LK-7203200	65	1	65	693	34	29	2
LK-7203205	68	1	68	724	35	31	2
LK-7203210	37	0	37	392	19	17	1
LK-7203215	54	1	55	580	28	25	1
LK-7203220	42	0	42	446	22	19	1
LK-7203225	50	0	51	541	26	23	1
LK-7203230	38	0	38	404	20	17	1
LK-7203235	33	0	34	358	17	15	1
LK-7203240	37	0	38	399	19	17	1
LK-7203245	55	1	56	591	29	25	1
LK-7203250	61	1	62	655	32	28	2
LK-7203255	34	0	34	360	17	15	1
LK-7203260	37	0	37	391	19	17	1
LK-7203265	44	0	44	471	23	20	1
LK-7206	6588	288	6876	31319	4237	2248	103
LK-7206005	162	7	169	769	104	55	3
LK-7206010	132	6	137	626	85	45	2
LK-7206015	119	5	124	565	76	41	2
LK-7206020	170	7	178	810	110	58	3
LK-7206025	58	3	61	277	37	20	1
LK-7206030	123	5	129	587	79	42	2
LK-7206035	204	9	213	969	131	70	3
LK-7206040	106	5	110	502	68	36	2
LK-7206045	202	9	210	958	130	69	3
LK-7206050	87	4	90	412	56	30	1
LK-7206055	167	7	175	796	108	57	3
LK-7206060	96	4	100	458	62	33	2
LK-7206065	171	7	179	814	110	58	3
LK-7206070	225	10	235	1071	145	77	4
LK-7206075	148	6	154	702	95	50	2
LK-7206080	111	5	116	529	72	38	2
LK-7206085	163	7	170	773	105	55	3
LK-7206090	209	9	218	993	134	71	3
LK-7206095	61	3	64	291	39	21	1
LK-7206100	111	5	116	526	71	38	2
LK-7206105	98	4	102	464	63	33	2
LK-7206110	185	8	193	878	119	63	3
LK-7206115	135	6	141	642	87	46	2
LK-7206120	150	7	157	714	97	51	2
LK-7206125	188	8	196	892	121	64	3
LK-7206130	101	4	105	480	65	34	2
LK-7206135	150	7	157	714	97	51	2
LK-7206140	184	8	192	873	118	63	3
LK-7206145	178	8	185	844	114	61	3
LK-7206150	104	5	109	497	67	36	2
LK-7206155	130	6	135	617	83	44	2
LK-7206160	284	12	297	1351	183	97	4
LK-7206165	186	8	194	885	120	63	3
LK-7206170	137	6	143	653	88	47	2
LK-7206175	116	5	121	551	75	40	2
LK-7206180	170	7	177	806	109	58	3
LK-7206185	141	6	147	669	90	48	2
LK-7206190	95	4	99	453	61	32	1
LK-7206195	142	6	149	677	92	49	2
LK-7206200	146	6	153	695	94	50	2
LK-7206205	59	3	62	281	38	20	1
LK-7206210	122	5	128	582	79	42	2
LK-7206215	149	7	155	707	96	51	2
LK-7206220	133	6	139	633	86	45	2
LK-7206225	281	12	293	1335	181	96	4
LK-7209	3662	160	3822	17409	2355	1249	58
LK-7209005	125	5	130	593	80	43	2
LK-7209010	92	4	96	439	59	31	1
LK-7209015	113	5	118	536	73	38	2
LK-7209020	103	4	107	488	66	35	2
LK-7209025	49	2	51	232	31	17	1
LK-7209030	224	10	234	1064	144	76	4
LK-7209035	138	6	144	654	88	47	2
LK-7209040	111	5	115	525	71	38	2
LK-7209045	101	4	105	479	65	34	2
LK-7209050	128	6	133	607	82	44	2
LK-7209055	70	3	73	334	45	24	1
LK-7209060	113	5	118	535	72	38	2
LK-7209065	162	7	169	770	104	55	3
LK-7209070	101	4	105	478	65	34	2
LK-7209075	139	6	145	660	89	47	2
LK-7209080	137	6	143	652	88	47	2
LK-7209085	155	7	161	735	99	53	2
LK-7209090	113	5	118	538	73	39	2
LK-7209095	148	6	154	704	95	50	2
LK-7209100	143	6	149	679	92	49	2
LK-7209105	105	5	110	501	68	36	2
LK-7209110	175	8	182	830	112	60	3
LK-7209115	138	6	144	655	89	47	2
LK-7209120	174	8	181	825	112	59	3
LK-7209125	245	11	255	1162	157	83	4
LK-7209130	206	9	215	981	133	70	3
LK-7209135	13	1	13	60	8	4	0
LK-7209140	146	6	152	694	94	50	2
LK-7210	5543	109	5653	11188	2962	2469	112
LK-7210005	476	9	485	961	254	212	10
LK-7210010	87	2	88	175	46	39	2
LK-7210015	151	3	154	304	81	67	3
LK-7210020	256	5	261	516	137	114	5
LK-7210025	115	2	117	232	61	51	2
LK-7210030	96	2	97	193	51	43	2
LK-7210035	870	17	887	1756	465	388	18
LK-7210040	298	6	304	601	159	133	6
LK-7210045	90	2	92	183	48	40	2
LK-7210050	67	1	68	135	36	30	1
LK-7210055	279	6	285	564	149	124	6
LK-7210060	134	3	136	270	71	60	3
LK-7210065	0	0	0	0	0	0	0
LK-7210070	139	3	141	280	74	62	3
LK-7210075	77	2	79	156	41	34	2
LK-7210080	222	4	226	448	119	99	4
LK-7210085	176	3	180	356	94	79	4
LK-7210090	119	2	121	240	64	53	2
LK-7210095	181	4	185	366	97	81	4
LK-7210100	146	3	149	296	78	65	3
LK-7210105	114	2	117	231	61	51	2
LK-7210110	141	3	143	284	75	63	3
LK-7210115	182	4	185	366	97	81	4
LK-7210120	245	5	250	495	131	109	5
LK-7210125	231	5	235	465	123	103	5
LK-7210130	155	3	159	314	83	69	3
LK-7210135	107	2	109	216	57	48	2
LK-7210140	121	2	124	245	65	54	2
LK-7210145	98	2	100	198	52	44	2
LK-7210150	170	3	173	343	91	76	3
LK-7212	13076	258	13334	26391	6987	5824	265
LK-7212005	314	6	320	633	168	140	6
LK-7212010	352	7	359	710	188	157	7
LK-7212015	231	5	236	466	123	103	5
LK-7212020	204	4	208	411	109	91	4
LK-7212025	242	5	246	488	129	108	5
LK-7212030	210	4	214	423	112	93	4
LK-7212035	333	7	340	672	178	148	7
LK-7212040	166	3	170	336	89	74	3
LK-7212045	136	3	139	275	73	61	3
LK-7212050	330	7	337	667	176	147	7
LK-7212055	127	3	130	256	68	57	3
LK-7212060	156	3	160	316	84	70	3
LK-7212065	180	4	183	362	96	80	4
LK-7212070	197	4	201	399	106	88	4
LK-7212075	272	5	277	549	145	121	6
LK-7212080	288	6	294	581	154	128	6
LK-7212085	124	2	126	249	66	55	3
LK-7212090	210	4	214	423	112	93	4
LK-7212095	232	5	237	468	124	103	5
LK-7212100	183	4	187	370	98	82	4
LK-7212105	131	3	133	264	70	58	3
LK-7212110	91	2	93	184	49	41	2
LK-7212115	299	6	305	603	160	133	6
LK-7212120	446	9	455	900	238	199	9
LK-7212125	156	3	159	314	83	69	3
LK-7212130	192	4	196	388	103	86	4
LK-7212135	235	5	240	475	126	105	5
LK-7212140	380	8	388	768	203	169	8
LK-7212145	165	3	168	332	88	73	3
LK-7212150	181	4	185	366	97	81	4
LK-7212155	210	4	214	424	112	94	4
LK-7212160	337	7	344	681	180	150	7
LK-7212165	319	6	325	644	170	142	6
LK-7212170	223	4	227	450	119	99	5
LK-7212175	170	3	174	344	91	76	3
LK-7212180	257	5	262	518	137	114	5
LK-7212185	113	2	115	227	60	50	2
LK-7212190	216	4	220	436	116	96	4
LK-7212195	268	5	273	540	143	119	5
LK-7212200	270	5	275	544	144	120	5
LK-7212205	185	4	188	373	99	82	4
LK-7212210	421	8	429	850	225	188	9
LK-7212215	138	3	141	279	74	61	3
LK-7212220	115	2	117	232	61	51	2
LK-7212225	336	7	342	678	179	150	7
LK-7212230	126	2	128	254	67	56	3
LK-7212235	353	7	360	713	189	157	7
LK-7212240	257	5	262	519	137	115	5
LK-7212245	143	3	146	289	77	64	3
LK-7212250	206	4	210	415	110	92	4
LK-7212255	107	2	109	215	57	47	2
LK-7212260	303	6	309	612	162	135	6
LK-7212265	321	6	328	649	172	143	7
LK-7212270	355	7	362	716	189	158	7
LK-7212275	368	7	375	742	196	164	7
LK-7212280	198	4	202	400	106	88	4
LK-7215	13530	267	13797	27307	7230	6027	274
LK-7215005	239	5	243	481	127	106	5
LK-7215010	181	4	184	364	96	80	4
LK-7215015	156	3	159	314	83	69	3
LK-7215020	154	3	157	311	82	69	3
LK-7215025	305	6	311	615	163	136	6
LK-7215030	267	5	272	539	143	119	5
LK-7215035	148	3	151	298	79	66	3
LK-7215040	197	4	201	397	105	88	4
LK-7215045	167	3	170	337	89	74	3
LK-7215050	250	5	254	504	133	111	5
LK-7215055	149	3	151	300	79	66	3
LK-7215060	185	4	189	374	99	82	4
LK-7215065	96	2	98	194	51	43	2
LK-7215070	185	4	188	372	99	82	4
LK-7215075	172	3	175	347	92	76	3
LK-7215080	165	3	168	332	88	73	3
LK-7215085	256	5	261	516	137	114	5
LK-7215090	153	3	156	308	82	68	3
LK-7215095	181	4	185	366	97	81	4
LK-7215100	139	3	142	281	74	62	3
LK-7215105	328	6	334	662	175	146	7
LK-7215110	295	6	301	596	158	132	6
LK-7215115	205	4	209	414	110	91	4
LK-7215120	261	5	266	527	139	116	5
LK-7215125	236	5	240	475	126	105	5
LK-7215130	386	8	393	778	206	172	8
LK-7215135	193	4	196	389	103	86	4
LK-7215140	137	3	140	277	73	61	3
LK-7215145	198	4	202	399	106	88	4
LK-7215150	188	4	192	380	101	84	4
LK-7215155	223	4	227	450	119	99	5
LK-7215160	280	6	285	564	149	125	6
LK-7215165	163	3	167	330	87	73	3
