entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
LK-8224090	251	4	255	331	114	107	29	0	1	0
LK-8224095	439	7	446	579	199	187	50	0	3	1
LK-8224100	232	4	236	306	105	99	26	0	1	0
LK-8224105	518	8	525	682	235	220	59	0	3	1
LK-8224110	351	5	357	463	159	149	40	0	2	1
LK-8224115	281	4	285	370	127	119	32	0	2	0
LK-8224120	343	5	349	452	156	146	39	0	2	1
LK-8224125	305	5	310	402	139	130	35	0	2	0
LK-8224130	238	4	241	313	108	101	27	0	1	0
LK-8224135	351	5	356	462	159	149	40	0	2	1
LK-8224140	333	5	338	438	151	141	38	0	2	0
LK-8224145	426	6	432	561	193	181	48	0	2	1
LK-8227	3390	51	3441	4464	1538	1439	385	3	20	5
LK-8227005	358	5	363	471	162	152	41	0	2	1
LK-8227010	626	9	635	824	284	266	71	1	4	1
LK-8227015	889	13	902	1170	403	377	101	1	5	1
LK-8227020	750	11	761	988	340	318	85	1	4	1
LK-8227025	767	12	779	1010	348	326	87	1	4	1
LK-8230	4964	75	5039	6537	2252	2108	564	5	29	7
LK-8230005	448	7	454	589	203	190	51	0	3	1
LK-8230010	531	8	539	699	241	225	60	0	3	1
LK-8230015	402	6	408	529	182	171	46	0	2	1
LK-8230020	452	7	459	595	205	192	51	0	3	1
LK-8230025	368	6	374	485	167	156	42	0	2	1
LK-8230030	309	5	314	407	140	131	35	0	2	0
LK-8230035	202	3	205	266	92	86	23	0	1	0
LK-8230040	412	6	418	542	187	175	47	0	2	1
LK-8230045	170	3	173	224	77	72	19	0	1	0
LK-8230050	153	2	155	201	69	65	17	0	1	0
LK-8230055	330	5	335	434	150	140	37	0	2	0
LK-8230060	255	4	259	336	116	108	29	0	1	0
LK-8230065	575	9	584	757	261	244	65	1	3	1
LK-8230070	359	5	364	472	163	152	41	0	2	1
LK-8233	7795	118	7913	10266	3536	3310	885	7	45	12
LK-8233005	1199	18	1217	1578	544	509	136	1	7	2
LK-8233010	488	7	495	642	221	207	55	0	3	1
LK-8233015	333	5	338	438	151	141	38	0	2	0
LK-8233020	170	3	172	223	77	72	19	0	1	0
LK-8233025	129	2	131	171	59	55	15	0	1	0
LK-8233030	577	9	586	760	262	245	66	1	3	1
LK-8233035	892	14	906	1175	405	379	101	1	5	1
LK-8233040	618	9	627	814	280	262	70	1	4	1
LK-8233045	313	5	318	412	142	133	36	0	2	0
LK-8233050	278	4	282	366	126	118	32	0	2	0
LK-8233055	1009	15	1024	1329	458	428	115	1	6	1
LK-8233060	644	10	653	848	292	273	73	1	4	1
LK-8233065	580	9	589	764	263	246	66	1	3	1
LK-8233070	566	9	575	746	257	240	64	1	3	1
LK-9	688366	7944	696310	818269	371347	279044	24989	798	8180	4008
LK-91	341553	3385	344938	402202	173428	151104	11185	422	1957	3457
LK-9103	31017	557	31574	36856	15448	12857	554	35	177	1945
LK-9103005	1117	20	1137	1327	556	463	20	1	6	70
LK-9103010	699	13	712	831	348	290	12	1	4	44
LK-9103015	541	10	551	643	270	224	10	1	3	34
LK-9103020	573	10	584	681	286	238	10	1	3	36
LK-9103025	501	9	510	596	250	208	9	1	3	31
LK-9103030	1316	24	1340	1564	656	546	24	1	8	83
LK-9103035	873	16	889	1038	435	362	16	1	5	55
LK-9103040	883	16	899	1049	440	366	16	1	5	55
LK-9103045	460	8	468	546	229	191	8	1	3	29
LK-9103050	327	6	333	388	163	135	6	0	2	20
LK-9103055	241	4	245	286	120	100	4	0	1	15
LK-9103060	493	9	502	586	246	204	9	1	3	31
LK-9103065	226	4	230	268	112	94	4	0	1	14
LK-9103070	285	5	290	339	142	118	5	0	2	18
LK-9103075	386	7	393	459	192	160	7	0	2	24
LK-9103080	537	10	547	638	267	223	10	1	3	34
LK-9103085	602	11	613	716	300	250	11	1	3	38
LK-9103090	408	7	415	484	203	169	7	0	2	26
LK-9103095	444	8	452	528	221	184	8	1	3	28
LK-9103100	537	10	547	639	268	223	10	1	3	34
LK-9103105	735	13	748	873	366	305	13	1	4	46
LK-9103110	606	11	617	721	302	251	11	1	3	38
LK-9103115	1011	18	1029	1201	503	419	18	1	6	63
LK-9103120	844	15	859	1003	421	350	15	1	5	53
LK-9103125	494	9	503	587	246	205	9	1	3	31
LK-9103130	317	6	322	376	158	131	6	0	2	20
LK-9103135	233	4	237	276	116	96	4	0	1	15
LK-9103140	1094	20	1114	1300	545	454	20	1	6	69
LK-9103141	817	15	831	971	407	339	15	1	5	51
LK-9103142	810	15	824	962	403	336	14	1	5	51
LK-9103143	1088	20	1108	1293	542	451	19	1	6	68
LK-9103144	755	14	768	897	376	313	13	1	4	47
LK-9103145	349	6	355	415	174	145	6	0	2	22
LK-9103146	1012	18	1031	1203	504	420	18	1	6	63
LK-9103147	1226	22	1248	1457	611	508	22	1	7	77
LK-9103148	897	16	913	1066	447	372	16	1	5	56
LK-9103149	634	11	645	753	316	263	11	1	4	40
LK-9103150	460	8	468	546	229	191	8	1	3	29
LK-9103155	633	11	644	752	315	262	11	1	4	40
LK-9103160	475	9	483	564	236	197	8	1	3	30
LK-9103165	204	4	208	243	102	85	4	0	1	13
LK-9103170	504	9	513	599	251	209	9	1	3	32
LK-9103175	318	6	324	378	158	132	6	0	2	20
LK-9103180	872	16	888	1036	434	362	16	1	5	55
LK-9103185	428	8	436	509	213	178	8	0	2	27
LK-9103190	645	12	657	767	321	267	12	1	4	40
LK-9103195	387	7	394	460	193	160	7	0	2	24
LK-9103200	446	8	454	530	222	185	8	1	3	28
LK-9103205	499	9	508	592	248	207	9	1	3	31
LK-9103220	775	14	788	920	386	321	14	1	4	49
LK-9106	25087	296	25383	30117	12182	11879	427	26	136	438
LK-9106020	1144	21	1164	1359	570	474	20	1	7	72
LK-9106045	1252	22	1274	1487	623	519	22	1	7	78
LK-9106050	935	9	944	1127	450	462	16	1	5	2
LK-9106055	597	6	603	720	287	295	10	1	3	1
LK-9106060	503	5	508	606	242	248	8	0	3	1
LK-9106065	330	6	336	392	164	137	6	0	2	21
LK-9106070	591	6	596	712	284	292	10	1	3	1
LK-9106075	701	7	708	845	338	346	12	1	4	1
LK-9106080	491	5	495	591	236	242	8	0	3	1
LK-9106085	770	7	777	927	370	380	13	1	4	2
LK-9106090	629	6	636	758	303	311	11	1	3	1
LK-9106095	1318	24	1342	1566	656	546	24	1	8	83
LK-9106105	380	4	383	457	183	187	6	0	2	1
LK-9106110	669	6	676	807	322	331	11	1	4	1
LK-9106115	814	8	822	980	392	402	14	1	4	2
LK-9106120	851	8	859	1025	410	420	14	1	5	2
LK-9106125	765	7	772	921	368	378	13	1	4	2
LK-9106130	543	5	548	654	261	268	9	1	3	1
LK-9106135	255	2	257	307	123	126	4	0	1	1
LK-9106140	565	5	571	681	272	279	9	1	3	1
LK-9106145	884	9	893	1065	426	436	15	1	5	2
LK-9106150	1439	14	1453	1734	693	710	24	1	8	3
LK-9106155	906	9	915	1092	436	447	15	1	5	2
LK-9106160	711	7	717	856	342	351	12	1	4	1
LK-9106165	1477	14	1491	1779	711	729	25	1	8	3
LK-9106170	1048	19	1067	1245	522	434	19	1	6	66
LK-9106175	417	4	421	503	201	206	7	0	2	1
LK-9106180	1216	12	1227	1464	585	600	20	1	6	2
LK-9106185	1304	23	1327	1549	649	540	23	1	7	82
LK-9106190	805	8	812	969	387	397	13	1	4	2
LK-9106195	777	8	785	937	374	384	13	1	4	2
LK-9109	12507	206	12712	14899	6191	5366	221	14	70	645
LK-9109005	716	13	729	851	357	297	13	1	4	45
LK-9109010	1166	21	1187	1386	581	483	21	1	7	73
LK-9109015	260	5	265	309	130	108	5	0	1	16
LK-9109020	816	15	830	969	406	338	15	1	5	51
LK-9109025	622	11	633	739	310	258	11	1	4	39
LK-9109030	476	9	485	566	237	197	9	1	3	30
LK-9109035	417	7	424	495	207	173	7	0	2	26
LK-9109040	381	7	387	452	190	158	7	0	2	24
LK-9109045	556	10	566	660	277	230	10	1	3	35
LK-9109050	288	5	293	342	143	119	5	0	2	18
LK-9109051	642	12	653	762	320	266	11	1	4	40
LK-9109052	542	10	552	644	270	225	10	1	3	34
LK-9109055	878	16	894	1043	437	364	16	1	5	55
LK-9109060	412	7	419	489	205	171	7	0	2	26
LK-9109065	850	15	866	1010	423	352	15	1	5	53
LK-9109070	1193	21	1215	1418	594	495	21	1	7	75
LK-9109075	1082	10	1093	1304	521	534	18	1	6	2
LK-9109080	894	9	902	1077	430	441	15	1	5	2
LK-9109085	316	3	319	381	152	156	5	0	2	1
LK-9112	38774	379	39153	46218	18900	18759	786	39	214	75
LK-9112005	543	5	549	655	262	268	9	1	3	1
LK-9112010	430	4	434	518	207	212	7	0	2	1
LK-9112015	472	5	477	569	227	233	8	0	3	1
LK-9112020	335	3	339	404	161	166	6	0	2	1
LK-9112025	364	4	367	438	175	180	6	0	2	1
LK-9112030	359	3	363	433	173	177	6	0	2	1
LK-9112035	874	8	883	1053	421	432	15	1	5	2
LK-9112040	714	7	721	818	364	320	24	1	5	1
LK-9112045	792	8	800	907	404	354	26	1	5	1
LK-9112050	485	5	489	555	247	217	16	1	3	1
LK-9112055	552	6	558	632	281	247	18	1	3	1
LK-9112060	1454	15	1469	1666	742	651	49	2	9	3
LK-9112065	549	5	554	661	264	271	9	1	3	1
LK-9112070	708	7	714	852	341	349	12	1	4	1
LK-9112075	631	6	637	760	304	312	11	1	3	1
LK-9112080	365	4	369	440	176	180	6	0	2	1
LK-9112085	1007	10	1017	1214	485	497	17	1	5	2
LK-9112090	626	6	632	754	301	309	10	1	3	1
LK-9112095	918	9	927	1106	442	453	15	1	5	2
LK-9112100	781	8	789	941	376	386	13	1	4	2
LK-9112105	2195	21	2216	2645	1057	1084	37	2	12	4
LK-9112110	321	3	324	387	155	159	5	0	2	1
LK-9112115	873	8	881	1052	420	431	15	1	5	2
LK-9112120	983	10	993	1184	473	485	16	1	5	2
LK-9112125	632	6	639	724	322	283	21	1	4	1
LK-9112130	593	6	599	679	302	265	20	1	4	1
LK-9112135	264	3	267	302	135	118	9	0	2	0
LK-9112140	276	3	279	316	141	124	9	0	2	0
LK-9112145	619	6	625	709	315	277	21	1	4	1
LK-9112150	239	2	242	274	122	107	8	0	2	0
LK-9112155	326	3	330	374	166	146	11	0	2	1
LK-9112160	387	4	391	443	197	173	13	0	2	1
LK-9112165	265	3	267	303	135	118	9	0	2	0
LK-9112170	354	3	358	427	171	175	6	0	2	1
LK-9112175	779	8	787	939	375	385	13	1	4	2
LK-9112180	1422	14	1435	1713	684	702	24	1	8	3
LK-9112185	1647	16	1663	1984	793	813	28	2	9	3
LK-9112190	921	9	930	1109	443	455	15	1	5	2
LK-9112195	1010	10	1020	1217	486	499	17	1	5	2
LK-9112200	363	4	366	437	175	179	6	0	2	1
LK-9112205	1100	11	1111	1326	530	543	18	1	6	2
LK-9112210	1805	18	1822	2174	869	891	30	2	10	4
LK-9112215	493	5	498	594	237	243	8	0	3	1
LK-9112220	916	9	925	1104	441	452	15	1	5	2
LK-9112225	589	6	595	710	284	291	10	1	3	1
LK-9112230	1107	11	1118	1334	533	546	19	1	6	2
LK-9112235	989	10	999	1192	476	488	17	1	5	2
LK-9112240	651	6	657	784	313	321	11	1	3	1
LK-9112245	779	8	786	938	375	384	13	1	4	2
LK-9112250	653	6	659	786	314	322	11	1	3	1
LK-9112255	730	7	737	879	351	360	12	1	4	1
LK-9112260	824	8	832	993	397	407	14	1	4	2
LK-9112265	705	7	713	808	360	316	24	1	4	1
LK-9115	19131	142	19273	21860	9667	8720	607	32	82	22
LK-9115005	274	2	276	314	139	125	9	0	1	0
LK-9115010	263	2	265	301	133	120	8	0	1	0
LK-9115015	201	1	202	229	101	91	6	0	1	0
LK-9115020	186	1	188	213	94	85	6	0	1	0
LK-9115025	327	2	330	374	165	149	10	1	1	0
LK-9115030	405	3	408	462	204	184	13	1	2	0
LK-9115035	491	4	495	561	248	224	16	1	2	1
LK-9115040	418	3	421	477	211	190	13	1	2	0
LK-9115045	1030	8	1038	1177	520	469	33	2	4	1
LK-9115050	530	4	534	606	268	242	17	1	2	1
LK-9115055	208	2	210	238	105	95	7	0	1	0
LK-9115060	153	1	154	175	77	70	5	0	1	0
LK-9115065	347	3	350	397	176	158	11	1	1	0
LK-9115070	218	2	219	249	110	99	7	0	1	0
LK-9115075	290	2	292	332	147	132	9	0	1	0
LK-9115080	1099	8	1107	1255	555	501	35	2	5	1
LK-9115085	330	2	332	377	167	150	10	1	1	0
LK-9115090	109	1	110	125	55	50	3	0	0	0
LK-9115095	192	1	193	219	97	88	6	0	1	0
LK-9115100	156	1	157	178	79	71	5	0	1	0
LK-9115105	160	1	161	182	81	73	5	0	1	0
LK-9115110	149	1	150	170	75	68	5	0	1	0
LK-9115115	240	2	241	274	121	109	8	0	1	0
LK-9115120	300	2	302	343	152	137	10	1	1	0
LK-9115125	353	3	356	404	179	161	11	1	2	0
LK-9115130	376	3	379	430	190	172	12	1	2	0
LK-9115135	300	2	302	343	152	137	10	1	1	0
LK-9115140	534	4	538	610	270	243	17	1	2	1
LK-9115145	573	4	577	655	290	261	18	1	2	1
LK-9115150	319	2	321	365	161	145	10	1	1	0
LK-9115155	370	3	372	422	187	168	12	1	2	0
LK-9115160	375	3	378	428	189	171	12	1	2	0
LK-9115165	329	2	331	376	166	150	10	1	1	0
LK-9115170	380	3	383	434	192	173	12	1	2	0
LK-9115175	262	2	264	300	132	119	8	0	1	0
LK-9115180	276	2	278	316	140	126	9	0	1	0
LK-9115185	577	4	582	660	292	263	18	1	2	1
LK-9115190	327	2	330	374	165	149	10	1	1	0
LK-9115195	273	2	275	312	138	125	9	0	1	0
LK-9115200	335	2	338	383	170	153	11	1	1	0
LK-9115205	356	3	358	406	180	162	11	1	2	0
LK-9115210	336	2	338	384	170	153	11	1	1	0
LK-9115215	404	3	407	461	204	184	13	1	2	0
LK-9115220	1030	8	1038	1177	520	469	33	2	4	1
LK-9115225	363	3	366	415	183	165	12	1	2	0
LK-9115230	1035	8	1042	1182	523	472	33	2	4	1
LK-9115235	441	3	444	504	223	201	14	1	2	1
LK-9115240	663	5	668	757	335	302	21	1	3	1
LK-9115245	322	2	324	368	163	147	10	1	1	0
LK-9115250	145	1	146	166	73	66	5	0	1	0
LK-9118	26235	194	26429	29977	13256	11959	833	44	113	31
LK-9118005	570	4	574	651	288	260	18	1	2	1
LK-9118010	527	4	530	602	266	240	17	1	2	1
LK-9118015	300	2	302	343	151	137	10	1	1	0
LK-9118020	371	3	374	424	188	169	12	1	2	0
LK-9118025	1773	13	1786	2026	896	808	56	3	8	2
LK-9118030	1316	10	1326	1504	665	600	42	2	6	2
LK-9118035	366	3	369	418	185	167	12	1	2	0
LK-9118040	327	2	330	374	165	149	10	1	1	0
LK-9118045	440	3	443	503	222	201	14	1	2	1
LK-9118050	115	1	116	131	58	52	4	0	0	0
LK-9118055	177	1	178	202	89	80	6	0	1	0
LK-9118060	477	4	481	545	241	217	15	1	2	1
LK-9118065	333	2	336	381	168	152	11	1	1	0
LK-9118070	251	2	252	286	127	114	8	0	1	0
LK-9118075	234	2	236	268	118	107	7	0	1	0
LK-9118080	270	2	272	309	137	123	9	0	1	0
LK-9118085	194	1	195	221	98	88	6	0	1	0
LK-9118090	559	4	563	638	282	255	18	1	2	1
LK-9118095	254	2	256	290	128	116	8	0	1	0
LK-9118100	257	2	259	294	130	117	8	0	1	0
LK-9118105	203	2	205	232	103	93	6	0	1	0
LK-9118110	389	3	392	445	197	177	12	1	2	0
LK-9118115	456	3	459	521	230	208	14	1	2	1
LK-9118120	481	4	484	549	243	219	15	1	2	1
LK-9118125	1282	9	1291	1465	648	584	41	2	6	1
LK-9118130	1525	11	1536	1742	771	695	48	3	7	2
LK-9118135	687	5	692	785	347	313	22	1	3	1
LK-9118140	1229	9	1238	1404	621	560	39	2	5	1
LK-9118145	445	3	448	508	225	203	14	1	2	1
LK-9118150	417	3	420	476	210	190	13	1	2	0
LK-9118155	629	5	633	718	318	286	20	1	3	1
LK-9118160	579	4	583	661	292	264	18	1	2	1
LK-9118165	391	3	394	447	198	178	12	1	2	0
LK-9118170	748	6	754	855	378	341	24	1	3	1
LK-9118175	479	4	483	548	242	218	15	1	2	1
LK-9118180	289	2	291	330	146	132	9	0	1	0
LK-9118185	747	6	752	853	377	340	24	1	3	1
LK-9118190	293	2	295	334	148	133	9	0	1	0
LK-9118195	398	3	401	454	201	181	13	1	2	0
LK-9118200	649	5	654	742	328	296	21	1	3	1
LK-9118205	652	5	656	745	329	297	21	1	3	1
LK-9118210	459	3	462	524	232	209	15	1	2	1
LK-9118215	485	4	489	554	245	221	15	1	2	1
LK-9118220	297	2	299	339	150	135	9	0	1	0
LK-9118225	304	2	306	347	153	138	10	1	1	0
LK-9118230	178	1	179	203	90	81	6	0	1	0
LK-9118235	259	2	261	295	131	118	8	0	1	0
LK-9118240	333	2	336	381	168	152	11	1	1	0
LK-9118245	227	2	228	259	115	103	7	0	1	0
LK-9118250	557	4	561	637	281	254	18	1	2	1
LK-9118255	352	3	355	402	178	161	11	1	2	0
LK-9118260	382	3	385	437	193	174	12	1	2	0
LK-9118265	327	2	330	374	165	149	10	1	1	0
LK-9121	8861	57	8918	10192	4956	3558	266	12	58	11
LK-9121005	370	2	373	426	207	149	11	1	2	0
LK-9121010	373	2	375	429	209	150	11	1	2	0
LK-9121015	418	3	421	481	234	168	13	1	3	1
LK-9121020	558	4	562	642	312	224	17	1	4	1
LK-9121025	225	1	227	259	126	90	7	0	1	0
LK-9121030	459	3	462	528	257	184	14	1	3	1
LK-9121035	328	2	330	378	184	132	10	0	2	0
LK-9121040	324	2	326	373	181	130	10	0	2	0
LK-9121045	826	5	831	950	462	331	25	1	5	1
LK-9121050	738	5	743	849	413	296	22	1	5	1
LK-9121055	614	4	618	706	343	246	18	1	4	1
LK-9121060	420	3	422	483	235	168	13	1	3	1
LK-9121065	419	3	421	481	234	168	13	1	3	1
LK-9121070	388	3	390	446	217	156	12	1	3	0
LK-9121075	675	4	679	776	377	271	20	1	4	1
LK-9121080	408	3	411	469	228	164	12	1	3	1
LK-9121085	308	2	310	355	172	124	9	0	2	0
LK-9121090	395	3	397	454	221	158	12	1	3	1
LK-9121095	406	3	409	467	227	163	12	1	3	1
LK-9121100	209	1	211	241	117	84	6	0	1	0
LK-9124	27189	269	27458	31114	13850	12212	881	28	170	49
LK-9124005	377	4	380	431	192	169	13	0	2	1
LK-9124010	525	5	530	601	268	235	18	1	3	1
LK-9124015	1219	12	1231	1396	621	545	41	1	8	2
LK-9124020	414	4	419	475	211	185	14	0	3	1
LK-9124025	900	9	909	1031	459	403	30	1	6	2
LK-9124030	570	6	576	653	291	255	19	1	4	1
LK-9124035	672	7	679	770	343	301	22	1	4	1
LK-9124040	592	6	598	678	302	265	20	1	4	1
LK-9124045	665	7	672	762	339	298	22	1	4	1
LK-9124050	479	5	484	549	244	215	16	0	3	1
LK-9124055	555	6	560	635	283	248	19	1	4	1
LK-9124060	1121	11	1132	1284	572	502	37	1	7	2
LK-9124065	736	7	744	844	376	330	25	1	5	1
LK-9124070	626	6	632	717	319	280	21	1	4	1
LK-9124075	951	10	961	1089	485	426	32	1	6	2
LK-9124080	786	8	794	901	401	352	26	1	5	1
LK-9124085	327	3	330	375	167	146	11	0	2	1
LK-9124090	835	8	844	957	426	374	28	1	5	2
LK-9124095	625	6	632	716	319	280	21	1	4	1
LK-9124100	384	4	388	440	196	172	13	0	2	1
LK-9124105	838	8	847	960	428	375	28	1	5	2
LK-9124110	1070	11	1081	1226	546	479	36	1	7	2
LK-9124115	915	9	924	1048	467	409	31	1	6	2
LK-9124120	511	5	516	585	261	229	17	1	3	1
LK-9124125	812	8	820	930	414	364	27	1	5	1
LK-9124130	573	6	578	656	292	256	19	1	4	1
LK-9124135	368	4	372	422	188	165	12	0	2	1
LK-9124140	397	4	401	455	202	178	13	0	3	1
LK-9124145	854	9	862	978	435	382	28	1	5	2
LK-9124150	637	6	643	730	325	285	21	1	4	1
LK-9124155	675	7	682	773	344	302	23	1	4	1
LK-9124160	952	10	962	1091	486	426	32	1	6	2
LK-9124165	1739	13	1752	1963	872	822	32	2	8	3
LK-9124170	956	10	966	1095	488	428	32	1	6	2
LK-9124175	748	8	756	857	382	335	25	1	5	1
LK-9124180	838	8	847	960	428	375	28	1	5	2
LK-9124185	945	10	955	1083	482	423	32	1	6	2
LK-9127	11769	91	11860	13380	5868	5589	224	14	56	18
LK-9127005	420	3	424	475	211	199	8	1	2	1
LK-9127010	632	5	637	714	317	299	11	1	3	1
LK-9127015	549	4	553	620	275	260	10	1	3	1
LK-9127020	654	5	659	738	328	309	12	1	3	1
LK-9127025	696	5	702	786	349	329	13	1	3	1
LK-9127030	613	5	618	692	308	290	11	1	3	1
LK-9127035	574	4	578	648	288	271	10	1	3	1
LK-9127040	503	4	507	585	245	243	11	1	2	1
LK-9127045	404	3	407	456	203	191	7	0	2	1
LK-9127050	811	6	817	916	407	384	15	1	4	1
LK-9127055	634	5	639	716	318	300	11	1	3	1
LK-9127060	513	4	517	580	258	243	9	1	2	1
LK-9127065	502	4	506	567	252	238	9	1	2	1
LK-9127070	714	5	719	806	358	338	13	1	3	1
LK-9127075	743	6	750	864	363	358	17	1	3	1
LK-9127080	572	5	577	665	279	276	13	1	3	1
LK-9127085	451	4	455	524	220	217	10	1	2	1
LK-9127090	417	3	420	484	203	201	9	0	2	1
LK-9127095	616	5	620	695	309	291	11	1	3	1
LK-9127100	750	6	755	846	376	354	14	1	4	1
LK-9130	9624	81	9705	11193	4696	4641	214	11	44	18
LK-9130005	747	6	753	868	364	360	17	1	3	1
LK-9130010	505	4	510	588	247	244	11	1	2	1
LK-9130015	310	3	313	361	151	150	7	0	1	1
LK-9130020	561	5	565	652	274	270	12	1	3	1
LK-9130025	434	4	437	504	212	209	10	1	2	1
LK-9130030	726	6	732	845	354	350	16	1	3	1
LK-9130035	651	5	657	758	318	314	14	1	3	1
LK-9130040	340	3	343	395	166	164	8	0	2	1
LK-9130045	370	3	373	430	180	178	8	0	2	1
LK-9130050	324	3	327	377	158	156	7	0	1	1
LK-9130055	551	5	556	641	269	266	12	1	3	1
LK-9130060	439	4	443	510	214	212	10	1	2	1
LK-9130065	269	2	272	313	131	130	6	0	1	0
LK-9130070	350	3	353	407	171	169	8	0	2	1
LK-9130075	633	5	638	736	309	305	14	1	3	1
LK-9130080	339	3	342	395	166	164	8	0	2	1
LK-9130085	247	2	249	288	121	119	5	0	1	0
LK-9130090	637	5	642	741	311	307	14	1	3	1
LK-9130095	393	3	396	456	192	189	9	0	2	1
LK-9130100	449	4	453	522	219	217	10	1	2	1
LK-9130105	349	3	352	406	170	168	8	0	2	1
LK-9133	15983	134	16117	18588	7799	7708	355	19	73	29
LK-9133005	670	6	676	779	327	323	15	1	3	1
LK-9133010	379	3	382	441	185	183	8	0	2	1
LK-9133015	443	4	447	515	216	214	10	1	2	1
LK-9133020	656	5	662	763	320	317	15	1	3	1
LK-9133025	631	5	636	734	308	304	14	1	3	1
LK-9133030	652	5	657	758	318	314	14	1	3	1
LK-9133035	778	7	785	905	380	375	17	1	4	1
LK-9133040	556	5	561	647	271	268	12	1	3	1
LK-9133045	350	3	353	407	171	169	8	0	2	1
LK-9133050	367	3	370	427	179	177	8	0	2	1
LK-9133055	247	2	249	288	121	119	5	0	1	0
LK-9133060	573	5	578	666	280	276	13	1	3	1
LK-9133065	403	3	407	469	197	195	9	0	2	1
LK-9133070	518	4	522	602	253	250	12	1	2	1
LK-9133075	892	7	899	1037	435	430	20	1	4	2
LK-9133080	611	5	616	711	298	295	14	1	3	1
LK-9133085	465	4	469	541	227	224	10	1	2	1
LK-9133090	488	4	492	567	238	235	11	1	2	1
LK-9133095	400	3	403	465	195	193	9	0	2	1
LK-9133100	281	2	283	326	137	135	6	0	1	1
LK-9133105	348	3	351	404	170	168	8	0	2	1
LK-9133110	368	3	371	428	180	177	8	0	2	1
LK-9133115	439	4	442	510	214	212	10	1	2	1
LK-9133120	664	6	670	772	324	320	15	1	3	1
LK-9133125	420	4	424	489	205	203	9	0	2	1
LK-9133130	804	7	811	935	392	388	18	1	4	1
LK-9133135	468	4	472	544	228	226	10	1	2	1
LK-9133140	357	3	360	415	174	172	8	0	2	1
LK-9133145	255	2	257	296	124	123	6	0	1	0
LK-9133150	425	4	428	494	207	205	9	0	2	1
LK-9133155	449	4	453	522	219	216	10	1	2	1
LK-9133160	277	2	280	322	135	134	6	0	1	1
LK-9133165	348	3	351	405	170	168	8	0	2	1
LK-9136	18685	141	18826	21098	9375	8832	339	23	89	27
LK-9136005	713	5	719	805	358	337	13	1	3	1
LK-9136010	1068	8	1076	1206	536	505	19	1	5	2
LK-9136015	839	6	845	947	421	396	15	1	4	1
LK-9136020	602	5	606	680	302	285	11	1	3	1
LK-9136025	556	4	560	628	279	263	10	1	3	1
LK-9136030	575	4	580	650	289	272	10	1	3	1
LK-9136035	493	4	497	557	247	233	9	1	2	1
LK-9136040	568	4	572	641	285	268	10	1	3	1
LK-9136045	905	7	912	1022	454	428	16	1	4	1
LK-9136050	895	7	902	1011	449	423	16	1	4	1
LK-9136055	741	6	746	836	372	350	13	1	4	1
LK-9136060	642	5	647	725	322	303	12	1	3	1
LK-9136065	1200	9	1209	1355	602	567	22	1	6	2
LK-9136070	924	7	931	1044	464	437	17	1	4	1
LK-9136075	730	6	735	824	366	345	13	1	3	1
LK-9136080	670	5	675	756	336	317	12	1	3	1
LK-9136085	604	5	609	682	303	286	11	1	3	1
LK-9136090	524	4	528	592	263	248	9	1	2	1
LK-9136095	1394	11	1405	1574	699	659	25	2	7	2
LK-9136100	1038	8	1046	1172	521	491	19	1	5	1
LK-9136105	541	4	545	611	271	256	10	1	3	1
LK-9136110	760	6	766	859	382	359	14	1	4	1
LK-9136115	1558	12	1570	1760	782	737	28	2	7	2
LK-9136120	143	1	144	162	72	68	3	0	1	0
LK-9139	13455	101	13556	15192	6751	6360	244	16	64	19
LK-9139005	1185	9	1194	1339	595	560	21	1	6	2
LK-9139010	707	5	713	799	355	334	13	1	3	1
LK-9139015	383	3	385	432	192	181	7	0	2	1
LK-9139020	1171	9	1180	1322	588	554	21	1	6	2
LK-9139025	439	3	443	496	220	208	8	1	2	1
LK-9139030	1059	8	1067	1196	532	501	19	1	5	2
LK-9139035	507	4	511	573	254	240	9	1	2	1
LK-9139040	631	5	636	713	317	298	11	1	3	1
LK-9139045	482	4	486	544	242	228	9	1	2	1
LK-9139050	769	6	775	868	386	364	14	1	4	1
LK-9139055	803	6	809	906	403	379	15	1	4	1
LK-9139060	258	2	260	291	129	122	5	0	1	0
LK-9139065	962	7	970	1087	483	455	17	1	5	1
LK-9139070	434	3	437	490	218	205	8	1	2	1
LK-9139075	569	4	574	643	286	269	10	1	3	1
LK-9139080	977	7	985	1103	490	462	18	1	5	1
LK-9139085	348	3	351	393	175	165	6	0	2	1
LK-9139090	710	5	716	802	356	336	13	1	3	1
LK-9139095	326	2	329	368	164	154	6	0	2	0
LK-9139100	571	4	575	644	286	270	10	1	3	1
LK-9139105	162	1	163	182	81	76	3	0	1	0
LK-9142	25485	165	25650	29315	14254	10232	764	35	166	33
LK-9142005	1123	7	1130	1292	628	451	34	2	7	1
LK-9142010	736	5	741	847	412	296	22	1	5	1
LK-9142015	702	5	706	807	393	282	21	1	5	1
LK-9142020	357	2	360	411	200	143	11	0	2	0
LK-9142025	453	3	456	521	253	182	14	1	3	1
LK-9142030	444	3	446	510	248	178	13	1	3	1
LK-9142035	299	2	301	344	167	120	9	0	2	0
LK-9142040	534	3	537	614	299	214	16	1	3	1
LK-9142045	310	2	312	357	173	124	9	0	2	0
LK-9142050	435	3	438	501	243	175	13	1	3	1
