entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LK-9142035	382	20	402	466	169	209	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142040	682	36	718	833	303	373	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142045	396	21	417	484	176	216	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142050	556	29	585	679	247	304	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142055	1427	75	1502	1743	633	780	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142060	659	35	694	805	292	360	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142065	810	43	853	990	360	443	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142070	860	45	905	1050	382	470	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142075	476	25	501	581	211	260	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142080	595	31	626	727	264	325	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142085	840	44	884	1026	373	459	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142090	504	27	530	616	224	275	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142095	809	43	852	989	359	442	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142100	432	23	455	528	192	236	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142105	296	16	311	361	131	162	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142110	407	21	428	497	181	222	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142115	619	33	652	757	275	338	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142120	709	37	746	866	315	387	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142125	852	45	897	1041	378	466	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142130	442	23	465	540	196	241	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142135	904	48	951	1104	401	494	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142140	314	17	330	383	139	171	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142145	590	31	621	721	262	322	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142150	470	25	495	575	209	257	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142155	1781	94	1875	2176	790	973	0	0	7	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9142160	817	43	860	998	363	447	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142165	1775	94	1869	2169	788	970	0	0	7	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9142170	1068	56	1124	1305	474	584	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142175	1335	70	1405	1631	592	730	0	0	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142180	1082	57	1139	1322	480	591	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142185	936	49	986	1144	416	512	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142190	624	33	656	762	277	341	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142195	631	33	664	771	280	345	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142200	445	23	469	544	198	243	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142205	951	50	1001	1162	422	520	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142210	449	24	473	549	199	245	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142215	482	25	508	589	214	264	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142220	271	14	285	331	120	148	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145	13187	696	13882	16112	5854	7208	0	0	55	23	40	0	3	0	0	0	0	0	0	0	4	0	0	0
LK-9145005	425	22	447	519	189	232	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145010	454	24	478	555	202	248	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145015	368	19	387	449	163	201	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145020	463	24	487	565	205	253	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145025	320	17	337	392	142	175	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145030	411	22	432	502	182	224	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145035	406	21	428	497	180	222	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145040	220	12	232	269	98	120	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145045	605	32	637	739	268	331	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145050	508	27	535	620	225	278	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145055	471	25	496	575	209	257	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145060	346	18	365	423	154	189	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145065	222	12	234	271	99	121	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145070	365	19	384	446	162	200	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145075	403	21	424	492	179	220	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145080	497	26	523	607	220	271	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145085	347	18	365	424	154	190	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145090	461	24	485	563	204	252	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145095	437	23	460	534	194	239	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145100	484	26	509	591	215	265	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145105	367	19	387	449	163	201	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145110	439	23	462	537	195	240	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145115	302	16	318	369	134	165	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145120	467	25	492	571	207	255	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145125	643	34	677	785	285	351	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145130	638	34	672	780	283	349	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145135	503	27	530	615	224	275	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145140	364	19	384	445	162	199	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145145	910	48	958	1112	404	498	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9145150	340	18	358	415	151	186	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148	53477	2602	56079	67036	31238	21286	0	0	488	178	242	0	19	0	0	0	0	0	0	0	26	0	0	0
LK-9148005	867	42	909	1086	506	345	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148010	739	36	775	926	432	294	0	0	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148015	847	41	888	1062	495	337	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148020	1167	57	1224	1463	682	465	0	0	11	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148025	1008	49	1057	1264	589	401	0	0	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148030	1419	69	1488	1778	829	565	0	0	13	5	6	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148035	1257	61	1318	1576	734	500	0	0	11	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148040	683	33	716	856	399	272	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148045	1007	49	1056	1262	588	401	0	0	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148050	1551	75	1626	1944	906	617	0	0	14	5	7	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148055	1246	61	1306	1562	728	496	0	0	11	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148060	2052	100	2152	2572	1199	817	0	0	19	7	9	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148065	1262	61	1323	1581	737	502	0	0	12	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148070	1292	63	1355	1620	755	514	0	0	12	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148075	868	42	910	1088	507	345	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148080	967	47	1014	1212	565	385	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148085	2019	98	2117	2530	1179	803	0	0	18	7	9	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148090	1241	60	1301	1556	725	494	0	0	11	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148095	1017	49	1067	1275	594	405	0	0	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148100	1366	66	1433	1713	798	544	0	0	12	5	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148105	1741	85	1826	2183	1017	693	0	0	16	6	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148110	1666	81	1747	2088	973	663	0	0	15	6	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148115	2245	109	2354	2814	1311	894	0	0	20	7	10	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148120	2077	101	2178	2604	1213	827	0	0	19	7	9	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148125	2246	109	2355	2815	1312	894	0	0	20	7	10	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148130	1082	53	1135	1357	632	431	0	0	10	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148135	956	46	1002	1198	558	380	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148140	991	48	1039	1242	579	394	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148145	988	48	1037	1239	577	393	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148150	904	44	948	1133	528	360	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148155	950	46	997	1191	555	378	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148160	1065	52	1117	1335	622	424	0	0	10	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148165	1608	78	1686	2016	939	640	0	0	15	5	7	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148170	1839	89	1928	2305	1074	732	0	0	17	6	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148175	1133	55	1188	1421	662	451	0	0	10	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9148180	2183	106	2289	2736	1275	869	0	0	20	7	10	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148185	1682	82	1763	2108	982	669	0	0	15	6	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148190	1686	82	1768	2113	985	671	0	0	15	6	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9148195	906	44	950	1136	529	361	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9148200	1656	81	1736	2076	967	659	0	0	15	6	7	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9151	18242	888	19130	22867	10656	7261	0	0	166	61	82	0	7	0	0	0	0	0	0	0	9	0	0	0
LK-9151005	915	45	960	1147	534	364	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151010	841	41	882	1054	491	335	0	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151015	312	15	327	391	182	124	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151020	402	20	421	504	235	160	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151025	324	16	340	407	189	129	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151030	522	25	548	655	305	208	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151035	246	12	258	308	144	98	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151040	181	9	189	226	106	72	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151045	784	38	822	983	458	312	0	0	7	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151050	661	32	694	829	386	263	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151055	996	48	1044	1248	582	396	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151060	728	35	764	913	426	290	0	0	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151065	771	38	808	966	450	307	0	0	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151070	1214	59	1273	1521	709	483	0	0	11	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9151075	1155	56	1211	1448	675	460	0	0	11	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9151080	616	30	646	772	360	245	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151085	588	29	617	737	344	234	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151090	507	25	532	636	296	202	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151095	940	46	986	1178	549	374	0	0	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151100	1123	55	1178	1408	656	447	0	0	10	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9151105	485	24	508	608	283	193	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151110	553	27	580	693	323	220	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151115	271	13	284	339	158	108	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151120	464	23	487	582	271	185	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151125	636	31	666	797	371	253	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151130	409	20	429	513	239	163	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151135	305	15	320	383	178	122	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151140	610	30	639	764	356	243	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9151145	684	33	717	857	400	272	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-92	386018	16793	402811	500947	184216	198556	0	0	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203	37791	1560	39351	49996	19346	17976	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203005	237	10	247	314	122	113	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203010	185	8	193	245	95	88	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203015	254	10	265	336	130	121	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203020	295	12	307	390	151	140	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203025	233	10	243	309	119	111	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203030	499	21	519	660	255	237	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203035	479	20	499	634	245	228	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203040	389	16	405	514	199	185	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203045	201	8	209	266	103	96	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203050	408	17	425	540	209	194	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203055	331	14	345	438	169	157	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203060	286	12	298	378	146	136	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203065	259	11	270	343	133	123	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203070	226	9	236	300	116	108	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203075	392	16	408	519	201	187	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203080	209	9	218	277	107	99	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203085	213	9	222	281	109	101	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203090	595	25	620	788	305	283	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203095	222	9	231	294	114	106	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203100	263	11	274	349	135	125	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203105	558	23	581	739	286	266	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203110	399	16	415	527	204	190	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203115	300	12	312	396	153	142	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203120	449	19	467	594	230	213	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203125	312	13	325	413	160	148	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203130	508	21	529	672	260	242	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203135	314	13	327	415	161	149	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203140	435	18	453	575	223	207	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203145	308	13	320	407	158	146	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203150	489	20	509	647	250	233	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203155	277	11	289	367	142	132	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203160	369	15	385	489	189	176	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203165	492	20	512	651	252	234	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203170	631	26	657	834	323	300	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203175	627	26	653	829	321	298	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203180	342	14	357	453	175	163	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203185	259	11	270	343	133	123	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203190	274	11	286	363	140	131	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203195	331	14	345	439	170	158	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203200	430	18	448	569	220	205	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203205	1223	50	1273	1618	626	582	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203210	559	23	582	739	286	266	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203215	409	17	426	541	209	195	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203220	342	14	357	453	175	163	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203225	395	16	411	522	202	188	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203230	343	14	357	454	176	163	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203235	131	5	136	173	67	62	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203240	718	30	748	950	368	342	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203245	361	15	376	477	185	172	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203250	342	14	356	452	175	162	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203255	244	10	254	323	125	116	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203260	573	24	597	759	294	273	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203265	195	8	203	258	100	93	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203270	669	28	697	885	342	318	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203275	656	27	683	867	336	312	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203280	383	16	399	507	196	182	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203285	297	12	309	393	152	141	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203290	323	13	337	428	165	154	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203295	715	29	744	945	366	340	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203300	1142	47	1190	1511	585	543	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203305	359	15	374	475	184	171	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203310	818	34	851	1082	419	389	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203315	592	24	616	783	303	281	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203320	255	11	265	337	130	121	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203325	603	25	628	798	309	287	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203330	485	20	505	642	248	231	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203335	368	15	384	487	189	175	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203340	500	21	521	661	256	238	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203345	509	21	530	674	261	242	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203350	237	10	246	313	121	113	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203355	479	20	498	633	245	228	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203360	279	12	291	370	143	133	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203365	389	16	405	515	199	185	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203370	530	22	552	701	271	252	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203375	389	16	406	515	199	185	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203380	536	22	559	710	275	255	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203385	302	12	314	399	154	144	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203390	649	27	676	858	332	309	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203395	397	16	414	526	203	189	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203400	365	15	380	483	187	174	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203405	410	17	427	543	210	195	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203410	284	12	296	376	146	135	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203415	495	20	515	655	253	235	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203420	297	12	309	393	152	141	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203425	575	24	599	761	295	274	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203430	416	17	433	550	213	198	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203435	820	34	854	1085	420	390	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203440	435	18	453	576	223	207	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9203445	715	30	745	947	366	340	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206	45231	1887	47118	59136	20476	24331	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206005	598	25	623	782	271	322	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206010	389	16	405	508	176	209	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206015	765	32	797	1000	346	412	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206020	371	15	387	485	168	200	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206025	607	25	632	793	275	326	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206030	757	32	788	989	343	407	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206035	390	16	406	510	176	210	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206040	580	24	604	758	263	312	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206045	980	41	1021	1281	444	527	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206050	685	29	714	896	310	369	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206055	833	35	867	1089	377	448	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206060	547	23	570	715	248	294	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206065	328	14	342	429	148	176	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206070	758	32	789	991	343	408	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206075	740	31	771	968	335	398	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206080	1471	61	1532	1923	666	791	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206085	1569	65	1635	2052	710	844	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
