entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-6175010	505	5	510	645	289	210	2	1	1	1
LK-6175015	417	4	421	532	238	173	2	1	1	1
LK-6175020	288	3	291	368	165	120	1	1	1	1
LK-6175025	382	4	386	489	219	159	2	1	1	1
LK-6175030	367	4	371	469	210	153	2	1	1	1
LK-6175035	800	8	807	1021	458	333	4	2	2	2
LK-6175040	347	3	350	443	198	144	2	1	1	1
LK-6175045	514	5	519	657	294	214	3	1	1	1
LK-6175050	313	3	316	399	179	130	2	1	1	1
LK-6175055	613	6	619	783	351	255	3	1	1	1
LK-6175060	782	8	790	999	448	326	4	2	2	2
LK-6175065	426	4	430	544	244	177	2	1	1	1
LK-6175070	455	4	459	581	260	189	2	1	1	1
LK-6175075	446	4	450	569	255	185	2	1	1	1
LK-6175080	956	9	966	1221	547	398	5	2	2	2
LK-6175085	347	3	350	443	199	144	2	1	1	1
LK-6175090	294	3	296	375	168	122	1	1	1	1
LK-6175095	451	4	455	576	258	188	2	1	1	1
LK-6175100	677	7	684	865	388	282	3	2	1	1
LK-6175105	446	4	451	570	255	186	2	1	1	1
LK-6175110	922	9	931	1178	528	384	4	2	2	2
LK-6175115	377	4	380	481	216	157	2	1	1	1
LK-6175120	522	5	527	667	299	217	3	1	1	1
LK-6175125	591	6	597	755	338	246	3	1	1	1
LK-6175130	462	5	466	590	264	192	2	1	1	1
LK-6175135	862	8	871	1101	493	359	4	2	2	2
LK-6175140	365	4	368	466	209	152	2	1	1	1
LK-6175145	442	4	446	564	253	184	2	1	1	1
LK-6175150	325	3	328	415	186	135	2	1	1	1
LK-6175155	579	6	584	739	331	241	3	1	1	1
LK-6175160	506	5	511	646	289	210	2	1	1	1
LK-6175165	555	5	560	709	318	231	3	1	1	1
LK-6175170	873	9	882	1115	500	363	4	2	2	2
LK-6175175	346	3	349	442	198	144	2	1	1	1
LK-6175180	475	5	480	607	272	198	2	1	1	1
LK-6175185	605	6	611	772	346	252	3	1	1	1
LK-6175190	548	5	553	700	313	228	3	1	1	1
LK-6175195	376	4	380	481	215	157	2	1	1	1
LK-6175200	633	6	639	808	362	263	3	1	1	1
LK-6175205	405	4	409	517	232	169	2	1	1	1
LK-6175210	459	4	464	587	263	191	2	1	1	1
LK-6175215	360	4	364	460	206	150	2	1	1	1
LK-6178	53214	651	53865	68616	33528	19095	224	152	114	101
LK-6178005	502	6	508	647	316	180	2	1	1	1
LK-6178010	946	12	958	1220	596	340	4	3	2	2
LK-6178015	603	7	611	778	380	216	3	2	1	1
LK-6178020	632	8	640	815	398	227	3	2	1	1
LK-6178025	1048	13	1061	1351	660	376	4	3	2	2
LK-6178030	464	6	470	599	293	167	2	1	1	1
LK-6178035	464	6	470	599	293	167	2	1	1	1
LK-6178040	451	6	456	581	284	162	2	1	1	1
LK-6178045	370	5	375	477	233	133	2	1	1	1
LK-6178050	542	7	549	699	342	195	2	2	1	1
LK-6178055	673	8	681	868	424	241	3	2	1	1
LK-6178060	342	4	346	441	216	123	1	1	1	1
LK-6178065	522	6	529	673	329	187	2	1	1	1
LK-6178070	422	5	428	545	266	152	2	1	1	1
LK-6178075	505	6	511	651	318	181	2	1	1	1
LK-6178080	623	8	630	803	392	223	3	2	1	1
LK-6178085	550	7	556	709	346	197	2	2	1	1
LK-6178090	363	4	367	468	229	130	2	1	1	1
LK-6178095	594	7	601	766	374	213	2	2	1	1
LK-6178100	635	8	643	819	400	228	3	2	1	1
LK-6178105	295	4	299	381	186	106	1	1	1	1
LK-6178110	467	6	473	602	294	168	2	1	1	1
LK-6178115	631	8	638	813	397	226	3	2	1	1
LK-6178120	699	9	708	901	440	251	3	2	1	1
LK-6178125	643	8	651	829	405	231	3	2	1	1
LK-6178130	401	5	405	516	252	144	2	1	1	1
LK-6178135	512	6	518	660	323	184	2	1	1	1
LK-6178140	350	4	355	452	221	126	1	1	1	1
LK-6178145	572	7	579	737	360	205	2	2	1	1
LK-6178150	637	8	645	821	401	229	3	2	1	1
LK-6178155	571	7	578	737	360	205	2	2	1	1
LK-6178160	530	6	536	683	334	190	2	2	1	1
LK-6178165	789	10	798	1017	497	283	3	2	2	1
LK-6178170	453	6	459	584	286	163	2	1	1	1
LK-6178175	391	5	396	504	246	140	2	1	1	1
LK-6178180	661	8	669	853	417	237	3	2	1	1
LK-6178185	568	7	575	732	358	204	2	2	1	1
LK-6178190	815	10	825	1051	513	292	3	2	2	2
LK-6178195	787	10	797	1015	496	282	3	2	2	1
LK-6178200	447	5	452	576	282	160	2	1	1	1
LK-6178205	742	9	751	956	467	266	3	2	2	1
LK-6178210	417	5	422	538	263	150	2	1	1	1
LK-6178215	438	5	444	565	276	157	2	1	1	1
LK-6178220	586	7	593	756	369	210	2	2	1	1
LK-6178225	906	11	917	1168	571	325	4	3	2	2
LK-6178230	343	4	347	442	216	123	1	1	1	1
LK-6178235	291	4	294	375	183	104	1	1	1	1
LK-6178240	368	4	372	474	232	132	2	1	1	1
LK-6178245	481	6	487	621	303	173	2	1	1	1
LK-6178250	704	9	712	908	443	253	3	2	2	1
LK-6178255	1251	15	1266	1613	788	449	5	4	3	2
LK-6178260	897	11	908	1157	565	322	4	3	2	2
LK-6178265	1034	13	1047	1333	652	371	4	3	2	2
LK-6178270	333	4	337	429	210	119	1	1	1	1
LK-6178275	1011	12	1023	1304	637	363	4	3	2	2
LK-6178280	532	7	539	686	335	191	2	2	1	1
LK-6178285	420	5	425	542	265	151	2	1	1	1
LK-6178290	629	8	637	811	396	226	3	2	1	1
LK-6178295	466	6	472	602	294	167	2	1	1	1
LK-6178300	402	5	407	519	253	144	2	1	1	1
LK-6178305	598	7	605	771	377	215	3	2	1	1
LK-6178310	886	11	897	1143	558	318	4	3	2	2
LK-6178315	718	9	727	926	452	258	3	2	2	1
LK-6178320	767	9	777	989	483	275	3	2	2	1
LK-6178325	745	9	754	960	469	267	3	2	2	1
LK-6178330	1008	12	1020	1299	635	362	4	3	2	2
LK-6178335	838	10	848	1080	528	301	4	2	2	2
LK-6178340	489	6	495	631	308	176	2	1	1	1
LK-6178345	872	11	882	1124	549	313	4	2	2	2
LK-6178350	601	7	608	775	379	216	3	2	1	1
LK-6178355	722	9	731	931	455	259	3	2	2	1
LK-6178360	474	6	480	611	299	170	2	1	1	1
LK-6178365	830	10	840	1070	523	298	3	2	2	2
LK-6178370	646	8	654	834	407	232	3	2	1	1
LK-6178375	865	11	876	1116	545	311	4	2	2	2
LK-6178380	952	12	964	1228	600	342	4	3	2	2
LK-6178385	866	11	877	1117	546	311	4	2	2	2
LK-6178390	427	5	432	551	269	153	2	1	1	1
LK-6178395	469	6	475	605	296	168	2	1	1	1
LK-6178400	671	8	679	866	423	241	3	2	1	1
LK-6178405	434	5	439	559	273	156	2	1	1	1
LK-6178410	681	8	689	878	429	244	3	2	1	1
LK-6178415	499	6	505	643	314	179	2	1	1	1
LK-6178420	642	8	650	828	405	230	3	2	1	1
LK-6178425	732	9	741	943	461	263	3	2	2	1
LK-6178430	529	6	536	683	334	190	2	2	1	1
LK-6178435	532	7	538	685	335	191	2	2	1	1
LK-6181	24308	346	24654	32405	14318	9672	114	80	71	53
LK-6181005	641	9	651	855	378	255	3	2	2	1
LK-6181010	865	12	877	1153	509	344	4	3	3	2
LK-6181015	640	9	649	853	377	255	3	2	2	1
LK-6181020	218	3	221	290	128	87	1	1	1	0
LK-6181025	340	5	345	454	200	135	2	1	1	1
LK-6181030	419	6	425	559	247	167	2	1	1	1
LK-6181035	347	5	352	463	205	138	2	1	1	1
LK-6181040	328	5	332	437	193	130	2	1	1	1
LK-6181045	668	10	678	891	394	266	3	2	2	1
LK-6181050	506	7	513	674	298	201	2	2	1	1
LK-6181055	514	7	521	685	302	204	2	2	1	1
LK-6181060	368	5	373	490	217	146	2	1	1	1
LK-6181065	435	6	441	579	256	173	2	1	1	1
LK-6181070	883	13	895	1177	520	351	4	3	3	2
LK-6181075	388	6	393	517	228	154	2	1	1	1
LK-6181080	245	3	249	327	145	98	1	1	1	1
LK-6181085	236	3	240	315	139	94	1	1	1	1
LK-6181090	355	5	360	473	209	141	2	1	1	1
LK-6181095	301	4	306	402	178	120	1	1	1	1
LK-6181100	1082	15	1097	1442	637	430	5	4	3	2
LK-6181105	267	4	271	356	157	106	1	1	1	1
LK-6181110	380	5	385	506	224	151	2	1	1	1
LK-6181115	405	6	411	540	239	161	2	1	1	1
LK-6181120	521	7	529	695	307	207	2	2	2	1
LK-6181125	369	5	374	492	217	147	2	1	1	1
LK-6181130	250	4	254	333	147	100	1	1	1	1
LK-6181135	207	3	210	276	122	82	1	1	1	0
LK-6181140	356	5	361	475	210	142	2	1	1	1
LK-6181145	327	5	332	436	193	130	2	1	1	1
LK-6181150	240	3	243	320	141	95	1	1	1	1
LK-6181155	388	6	393	517	228	154	2	1	1	1
LK-6181160	906	13	919	1207	534	360	4	3	3	2
LK-6181165	291	4	295	388	171	116	1	1	1	1
LK-6181170	281	4	285	375	166	112	1	1	1	1
LK-6181175	534	8	541	712	314	212	3	2	2	1
LK-6181180	424	6	430	565	250	169	2	1	1	1
LK-6181185	435	6	441	579	256	173	2	1	1	1
LK-6181190	457	7	464	610	269	182	2	2	1	1
LK-6181195	466	7	473	622	275	186	2	2	1	1
LK-6181200	384	5	389	511	226	153	2	1	1	1
LK-6181205	353	5	358	470	208	140	2	1	1	1
LK-6181210	860	12	873	1147	507	342	4	3	3	2
LK-6181215	281	4	285	374	165	112	1	1	1	1
LK-6181220	412	6	418	550	243	164	2	1	1	1
LK-6181225	709	10	719	945	417	282	3	2	2	2
LK-6181230	736	10	746	981	433	293	3	2	2	2
LK-6181235	456	6	462	607	268	181	2	1	1	1
LK-6181240	341	5	346	454	201	136	2	1	1	1
LK-6181245	558	8	566	744	329	222	3	2	2	1
LK-6181250	313	4	318	417	184	125	1	1	1	1
LK-6181255	397	6	403	530	234	158	2	1	1	1
LK-6181260	278	4	282	370	164	111	1	1	1	1
LK-6181265	575	8	584	767	339	229	3	2	2	1
LK-6181270	374	5	379	498	220	149	2	1	1	1
LK-6184	27498	392	27890	36659	16198	10941	130	90	80	59
LK-6184005	333	5	338	444	196	132	2	1	1	1
LK-6184010	262	4	266	350	154	104	1	1	1	1
LK-6184015	349	5	354	466	206	139	2	1	1	1
LK-6184020	435	6	441	580	256	173	2	1	1	1
LK-6184025	307	4	311	409	181	122	1	1	1	1
LK-6184030	445	6	451	593	262	177	2	1	1	1
LK-6184035	324	5	329	432	191	129	2	1	1	1
LK-6184040	377	5	383	503	222	150	2	1	1	1
LK-6184045	304	4	308	405	179	121	1	1	1	1
LK-6184050	266	4	270	355	157	106	1	1	1	1
LK-6184055	375	5	381	500	221	149	2	1	1	1
LK-6184060	403	6	409	537	237	160	2	1	1	1
LK-6184065	317	5	321	422	186	126	1	1	1	1
LK-6184070	343	5	347	457	202	136	2	1	1	1
LK-6184075	406	6	412	541	239	162	2	1	1	1
LK-6184080	341	5	346	454	201	136	2	1	1	1
LK-6184085	316	5	321	421	186	126	1	1	1	1
LK-6184090	388	6	393	517	228	154	2	1	1	1
LK-6184095	304	4	308	405	179	121	1	1	1	1
LK-6184100	691	10	700	921	407	275	3	2	2	1
LK-6184105	359	5	364	478	211	143	2	1	1	1
LK-6184110	457	7	463	609	269	182	2	1	1	1
LK-6184115	227	3	230	303	134	90	1	1	1	0
LK-6184120	265	4	269	353	156	105	1	1	1	1
LK-6184125	645	9	654	860	380	257	3	2	2	1
LK-6184130	335	5	340	447	197	133	2	1	1	1
LK-6184135	446	6	453	595	263	178	2	1	1	1
LK-6184140	342	5	347	456	201	136	2	1	1	1
LK-6184145	333	5	338	444	196	132	2	1	1	1
LK-6184150	328	5	332	437	193	130	2	1	1	1
LK-6184155	457	7	464	610	269	182	2	2	1	1
LK-6184160	328	5	332	437	193	130	2	1	1	1
LK-6184165	449	6	456	599	265	179	2	1	1	1
LK-6184170	286	4	290	382	169	114	1	1	1	1
LK-6184175	791	11	802	1054	466	315	4	3	2	2
LK-6184180	544	8	552	725	320	216	3	2	2	1
LK-6184185	420	6	426	560	248	167	2	1	1	1
LK-6184190	436	6	442	581	257	173	2	1	1	1
LK-6184195	891	13	904	1188	525	355	4	3	3	2
LK-6184200	854	12	866	1139	503	340	4	3	2	2
LK-6184205	263	4	267	351	155	105	1	1	1	1
LK-6184210	530	8	538	706	312	211	2	2	2	1
LK-6184215	750	11	760	1000	442	298	4	2	2	2
LK-6184220	247	4	251	329	146	98	1	1	1	1
LK-6184225	611	9	620	815	360	243	3	2	2	1
LK-6184230	387	6	393	516	228	154	2	1	1	1
LK-6184235	294	4	298	392	173	117	1	1	1	1
LK-6184240	358	5	363	477	211	142	2	1	1	1
LK-6184245	263	4	267	351	155	105	1	1	1	1
LK-6184250	288	4	292	383	169	114	1	1	1	1
LK-6184255	357	5	362	476	210	142	2	1	1	1
LK-6184260	539	8	547	719	318	215	3	2	2	1
LK-6184265	605	9	613	806	356	241	3	2	2	1
LK-6184270	793	11	805	1058	467	316	4	3	2	2
LK-6184275	659	9	668	879	388	262	3	2	2	1
LK-6184280	355	5	360	473	209	141	2	1	1	1
LK-6184285	520	7	527	693	306	207	2	2	2	1
LK-6184290	263	4	267	351	155	105	1	1	1	1
LK-6184295	304	4	309	406	179	121	1	1	1	1
LK-6184300	426	6	432	568	251	170	2	1	1	1
LK-6184305	377	5	382	502	222	150	2	1	1	1
LK-6184310	314	4	318	419	185	125	1	1	1	1
LK-6184315	306	4	311	408	180	122	1	1	1	1
LK-6184320	385	5	390	513	227	153	2	1	1	1
LK-6184325	502	7	509	669	296	200	2	2	1	1
LK-6184330	321	5	326	428	189	128	2	1	1	1
LK-6187	26890	424	27314	36589	15355	11152	141	108	71	63
LK-6187005	362	6	367	492	206	150	2	1	1	1
LK-6187010	387	6	393	526	221	160	2	2	1	1
LK-6187015	315	5	320	428	180	131	2	1	1	1
LK-6187020	323	5	328	439	184	134	2	1	1	1
LK-6187025	537	8	546	731	307	223	3	2	1	1
LK-6187030	249	4	253	339	142	103	1	1	1	1
LK-6187035	220	3	223	299	126	91	1	1	1	1
LK-6187040	236	4	240	321	135	98	1	1	1	1
LK-6187045	116	2	117	157	66	48	1	0	0	0
LK-6187050	313	5	318	426	179	130	2	1	1	1
LK-6187055	162	3	165	221	93	67	1	1	0	0
LK-6187060	287	5	292	391	164	119	2	1	1	1
LK-6187065	233	4	236	317	133	97	1	1	1	1
LK-6187070	172	3	174	234	98	71	1	1	0	0
LK-6187075	211	3	214	287	120	87	1	1	1	0
LK-6187080	177	3	180	241	101	73	1	1	0	0
LK-6187085	144	2	146	195	82	60	1	1	0	0
LK-6187090	179	3	182	244	102	74	1	1	0	0
LK-6187095	224	4	227	304	128	93	1	1	1	1
LK-6187100	223	4	227	304	127	93	1	1	1	1
LK-6187105	255	4	259	347	146	106	1	1	1	1
LK-6187110	281	4	286	383	161	117	1	1	1	1
LK-6187115	510	8	518	694	291	212	3	2	1	1
LK-6187120	356	6	362	485	203	148	2	1	1	1
LK-6187125	165	3	168	225	94	68	1	1	0	0
LK-6187130	235	4	239	320	134	98	1	1	1	1
LK-6187135	176	3	179	239	100	73	1	1	0	0
LK-6187140	207	3	210	282	118	86	1	1	1	0
LK-6187145	273	4	278	372	156	113	1	1	1	1
LK-6187150	401	6	407	545	229	166	2	2	1	1
LK-6187155	319	5	324	435	182	132	2	1	1	1
LK-6187160	270	4	275	368	154	112	1	1	1	1
LK-6187165	145	2	148	198	83	60	1	1	0	0
LK-6187170	260	4	264	354	148	108	1	1	1	1
LK-6187175	165	3	168	225	94	68	1	1	0	0
LK-6187180	574	9	584	782	328	238	3	2	2	1
LK-6187185	298	5	303	406	170	124	2	1	1	1
LK-6187190	275	4	280	375	157	114	1	1	1	1
LK-6187195	155	2	157	211	88	64	1	1	0	0
LK-6187200	154	2	156	209	88	64	1	1	0	0
LK-6187205	139	2	141	189	79	58	1	1	0	0
LK-6187210	125	2	127	170	71	52	1	1	0	0
LK-6187215	418	7	425	569	239	173	2	2	1	1
LK-6187220	247	4	251	336	141	103	1	1	1	1
LK-6187225	260	4	265	354	149	108	1	1	1	1
LK-6187230	300	5	305	408	171	124	2	1	1	1
LK-6187235	259	4	263	352	148	107	1	1	1	1
LK-6187240	252	4	256	343	144	105	1	1	1	1
LK-6187245	799	13	811	1087	456	331	4	3	2	2
LK-6187250	189	3	192	258	108	79	1	1	0	0
LK-6187255	362	6	367	492	206	150	2	1	1	1
LK-6187260	224	4	227	304	128	93	1	1	1	1
LK-6187265	465	7	472	633	266	193	2	2	1	1
LK-6187270	214	3	218	291	122	89	1	1	1	1
LK-6187275	173	3	175	235	99	72	1	1	0	0
LK-6187280	345	5	351	470	197	143	2	1	1	1
LK-6187285	299	5	304	407	171	124	2	1	1	1
LK-6187290	556	9	565	756	317	231	3	2	1	1
LK-6187295	410	6	417	558	234	170	2	2	1	1
LK-6187300	324	5	329	441	185	135	2	1	1	1
LK-6187305	270	4	275	368	154	112	1	1	1	1
LK-6187310	339	5	345	462	194	141	2	1	1	1
LK-6187315	216	3	220	294	123	90	1	1	1	1
LK-6187320	170	3	172	231	97	70	1	1	0	0
LK-6187325	475	7	483	646	271	197	2	2	1	1
LK-6187330	263	4	267	358	150	109	1	1	1	1
LK-6187335	361	6	367	491	206	150	2	1	1	1
LK-6187340	278	4	283	378	159	115	1	1	1	1
LK-6187345	447	7	454	609	255	186	2	2	1	1
LK-6187350	383	6	389	521	219	159	2	2	1	1
LK-6187355	368	6	374	500	210	153	2	1	1	1
LK-6187360	447	7	454	608	255	185	2	2	1	1
LK-6187365	310	5	315	422	177	129	2	1	1	1
LK-6187370	426	7	433	580	243	177	2	2	1	1
LK-6187375	498	8	506	678	284	207	3	2	1	1
LK-6187380	580	9	589	790	331	241	3	2	2	1
LK-6187385	372	6	378	507	213	154	2	1	1	1
LK-6187390	236	4	240	322	135	98	1	1	1	1
LK-6187395	434	7	441	591	248	180	2	2	1	1
LK-6187400	678	11	689	923	387	281	4	3	2	2
LK-6187405	477	8	485	650	273	198	3	2	1	1
LK-6187410	499	8	507	679	285	207	3	2	1	1
LK-6187415	404	6	410	549	230	167	2	2	1	1
LK-6187420	1052	17	1068	1431	600	436	6	4	3	2
LK-62	259068	4594	263662	380192	162162	93328	1796	599	572	611
LK-6203	17838	410	18248	28962	11403	6103	209	29	48	46
LK-6203005	260	6	266	422	166	89	3	0	1	1
LK-6203010	249	6	255	405	159	85	3	0	1	1
LK-6203015	719	17	735	1167	460	246	8	1	2	2
LK-6203020	220	5	225	357	141	75	3	0	1	1
LK-6203025	467	11	478	759	299	160	5	1	1	1
LK-6203030	1283	29	1313	2084	820	439	15	2	3	3
LK-6203035	224	5	229	364	143	77	3	0	1	1
LK-6203040	426	10	436	691	272	146	5	1	1	1
LK-6203045	128	3	131	207	82	44	1	0	0	0
LK-6203050	438	10	448	711	280	150	5	1	1	1
LK-6203055	455	10	465	739	291	156	5	1	1	1
LK-6203060	939	22	960	1524	600	321	11	2	3	2
LK-6203065	805	18	823	1306	514	275	9	1	2	2
LK-6203070	405	9	415	658	259	139	5	1	1	1
LK-6203075	826	19	845	1342	528	283	10	1	2	2
LK-6203080	359	8	367	583	229	123	4	1	1	1
LK-6203085	225	5	230	366	144	77	3	0	1	1
LK-6203090	509	12	520	826	325	174	6	1	1	1
LK-6203095	517	12	529	839	330	177	6	1	1	1
LK-6203100	674	15	690	1095	431	231	8	1	2	2
LK-6203105	241	6	247	391	154	82	3	0	1	1
LK-6203110	1364	31	1396	2215	872	467	16	2	4	4
LK-6203115	1451	33	1484	2356	928	496	17	2	4	4
LK-6203120	523	12	535	849	334	179	6	1	1	1
LK-6203125	518	12	529	840	331	177	6	1	1	1
LK-6203130	581	13	594	944	372	199	7	1	2	2
LK-6203135	389	9	398	631	249	133	5	1	1	1
LK-6203140	420	10	429	681	268	144	5	1	1	1
LK-6203145	209	5	213	339	133	71	2	0	1	1
LK-6203150	424	10	434	689	271	145	5	1	1	1
LK-6203155	1590	37	1627	2582	1017	544	19	3	4	4
LK-6206	4538	96	4634	7027	2938	1517	47	11	11	14
LK-6206005	23	1	24	38	15	8	0	0	0	0
LK-6206010	166	4	170	270	106	57	2	0	0	0
LK-6206015	48	1	49	78	31	17	1	0	0	0
LK-6206020	159	4	163	258	102	54	2	0	0	0
LK-6206025	282	6	289	459	181	97	3	0	1	1
LK-6206030	497	11	509	807	318	170	6	1	1	1
LK-6206035	197	5	202	320	126	68	2	0	1	1
LK-6206040	377	7	384	551	248	123	3	1	1	1
LK-6206045	365	7	372	533	240	119	3	1	1	1
LK-6206050	322	6	328	470	211	105	3	1	1	1
LK-6206055	464	9	473	678	305	151	4	1	1	2
LK-6206060	269	5	274	392	176	87	2	1	1	1
LK-6206065	300	6	305	438	197	97	3	1	1	1
LK-6206070	94	2	96	153	60	32	1	0	0	0
LK-6206075	184	4	188	298	117	63	2	0	0	0
LK-6206080	599	14	612	972	383	205	7	1	2	2
LK-6206085	191	4	196	311	122	65	2	0	1	0
LK-6209	8721	166	8888	12742	5730	2838	76	28	19	30
LK-6209005	341	7	348	498	224	111	3	1	1	1
LK-6209010	316	6	322	461	207	103	3	1	1	1
LK-6209015	806	15	821	1177	529	262	7	3	2	3
LK-6209020	193	4	196	282	127	63	2	1	0	1
LK-6209025	273	5	278	398	179	89	2	1	1	1
LK-6209030	213	4	217	311	140	69	2	1	0	1
LK-6209035	435	8	443	635	286	141	4	1	1	2
LK-6209040	288	5	293	420	189	94	2	1	1	1
LK-6209045	272	5	278	398	179	89	2	1	1	1
LK-6209050	272	5	277	397	179	89	2	1	1	1
LK-6209055	578	11	589	845	380	188	5	2	1	2
LK-6209060	592	11	604	865	389	193	5	2	1	2
LK-6209065	247	5	251	360	162	80	2	1	1	1
LK-6209070	236	4	240	344	155	77	2	1	1	1
LK-6209075	263	5	268	385	173	86	2	1	1	1
LK-6209080	217	4	221	317	143	71	2	1	0	1
LK-6209085	203	4	207	297	133	66	2	1	0	1
LK-6209090	252	5	257	368	165	82	2	1	1	1
LK-6209095	649	12	662	949	427	211	6	2	1	2
LK-6209100	188	4	192	275	124	61	2	1	0	1
LK-6209105	327	6	334	478	215	107	3	1	1	1
LK-6209110	256	5	260	373	168	83	2	1	1	1
LK-6209115	507	10	517	741	333	165	4	2	1	2
LK-6209120	175	3	179	256	115	57	2	1	0	1
LK-6209125	326	6	332	476	214	106	3	1	1	1
LK-6209130	297	6	303	434	195	97	3	1	1	1
LK-6212	5389	103	5492	7873	3540	1754	47	17	12	19
LK-6212005	395	8	403	577	260	129	3	1	1	1
LK-6212010	217	4	221	317	143	71	2	1	0	1
LK-6212015	204	4	208	298	134	66	2	1	0	1
LK-6212020	518	10	528	757	340	169	4	2	1	2
LK-6212025	334	6	340	488	220	109	3	1	1	1
LK-6212030	274	5	279	400	180	89	2	1	1	1
LK-6212035	205	4	209	300	135	67	2	1	0	1
LK-6212040	119	2	121	173	78	39	1	0	0	0
LK-6212045	230	4	234	336	151	75	2	1	1	1
LK-6212050	214	4	218	313	141	70	2	1	0	1
LK-6212055	208	4	212	304	137	68	2	1	0	1
LK-6212060	280	5	286	409	184	91	2	1	1	1
LK-6212065	329	6	335	480	216	107	3	1	1	1
LK-6212070	329	6	335	480	216	107	3	1	1	1
LK-6212075	127	2	129	185	83	41	1	0	0	0
LK-6212080	337	6	344	493	221	110	3	1	1	1
LK-6212085	390	7	397	570	256	127	3	1	1	1
LK-6212090	354	7	361	517	232	115	3	1	1	1
LK-6212095	326	6	332	476	214	106	3	1	1	1
LK-6215	18084	406	18490	28972	11602	6147	204	34	47	49
LK-6215005	1564	36	1600	2539	1000	535	18	3	4	4
LK-6215010	781	15	796	1141	513	254	7	3	2	3
LK-6215015	301	6	307	440	198	98	3	1	1	1
LK-6215020	406	8	414	594	267	132	4	1	1	1
LK-6215025	728	17	744	1182	465	249	9	1	2	2
LK-6215030	754	17	772	1225	482	258	9	1	2	2
LK-6215035	1394	32	1426	2263	891	477	16	2	4	4
LK-6215040	2894	66	2960	4698	1850	990	34	5	8	8
LK-6215045	811	19	830	1317	519	278	9	1	2	2
LK-6215050	2101	48	2149	3411	1343	719	25	3	6	5
LK-6215055	654	15	669	1061	418	224	8	1	2	2
LK-6215060	325	7	332	527	208	111	4	1	1	1
LK-6215065	361	8	369	586	231	124	4	1	1	1
LK-6215070	129	3	132	210	83	44	2	0	0	0
LK-6215075	1398	32	1431	2271	894	478	16	2	4	4
LK-6215080	360	7	367	526	237	117	3	1	1	1
LK-6215085	541	10	551	790	355	176	5	2	1	2
LK-6215090	175	4	180	285	112	60	2	0	0	0
LK-6215095	228	5	233	370	146	78	3	0	1	1
LK-6215100	704	16	720	1143	450	241	8	1	2	2
LK-6215105	1096	25	1121	1779	700	375	13	2	3	3
LK-6215110	379	9	388	615	242	130	4	1	1	1
LK-6218	15349	330	15678	23962	9916	5153	162	35	39	45
LK-6218005	509	12	521	827	325	174	6	1	1	1
LK-6218010	667	15	683	1083	427	228	8	1	2	2
LK-6218015	1465	28	1493	2140	962	477	13	5	3	5
LK-6218020	841	16	857	1229	552	274	7	3	2	3
LK-6218025	1074	20	1094	1569	705	349	9	3	2	4
LK-6218030	401	9	411	652	257	137	5	1	1	1
LK-6218035	419	10	428	680	268	143	5	1	1	1
LK-6218040	339	8	347	550	217	116	4	1	1	1
LK-6218045	516	12	528	837	330	176	6	1	1	1
LK-6218050	546	13	558	886	349	187	6	1	1	1
LK-6218055	301	7	308	489	192	103	4	0	1	1
LK-6218060	353	8	361	573	225	121	4	1	1	1
LK-6218065	506	10	516	740	333	165	4	2	1	2
LK-6218070	244	6	250	396	156	83	3	0	1	1
LK-6218075	400	9	409	649	256	137	5	1	1	1
LK-6218080	281	6	288	457	180	96	3	0	1	1
LK-6218085	415	10	425	674	265	142	5	1	1	1
LK-6218090	462	9	471	675	304	150	4	1	1	2
LK-6218095	234	4	238	341	154	76	2	1	1	1
LK-6218100	354	7	361	517	232	115	3	1	1	1
LK-6218105	429	8	437	626	282	139	4	1	1	1
LK-6218110	435	10	445	706	278	149	5	1	1	1
LK-6218115	282	6	288	457	180	96	3	0	1	1
LK-6218120	312	7	319	506	199	107	4	1	1	1
LK-6218125	541	12	554	879	346	185	6	1	1	1
LK-6218130	224	5	230	364	143	77	3	0	1	1
LK-6218135	622	14	636	1009	397	213	7	1	2	2
LK-6218140	974	22	996	1581	622	333	11	2	3	3
LK-6218145	531	10	541	775	349	173	5	2	1	2
LK-6218150	482	11	493	783	308	165	6	1	1	1
LK-6218155	192	4	197	312	123	66	2	0	1	0
LK-6221	6933	132	7065	10129	4555	2256	60	22	15	24
LK-6221005	335	6	342	490	220	109	3	1	1	1
LK-6221010	275	5	281	402	181	90	2	1	1	1
LK-6221015	374	7	381	547	246	122	3	1	1	1
LK-6221020	476	9	485	696	313	155	4	2	1	2
LK-6221025	346	7	353	506	228	113	3	1	1	1
LK-6221030	190	4	194	278	125	62	2	1	0	1
LK-6221035	181	3	184	264	119	59	2	1	0	1
LK-6221040	237	5	242	346	156	77	2	1	1	1
LK-6221045	231	4	235	337	152	75	2	1	1	1
LK-6221050	167	3	171	245	110	54	1	1	0	1
LK-6221055	227	4	231	331	149	74	2	1	1	1
LK-6221060	230	4	234	335	151	75	2	1	1	1
LK-6221065	141	3	143	205	92	46	1	0	0	0
LK-6221070	367	7	374	537	241	120	3	1	1	1
LK-6221075	239	5	243	349	157	78	2	1	1	1
LK-6221080	217	4	221	317	143	71	2	1	0	1
LK-6221085	327	6	334	478	215	107	3	1	1	1
LK-6221090	198	4	201	289	130	64	2	1	0	1
LK-6221095	332	6	338	484	218	108	3	1	1	1
LK-6221100	298	6	303	435	196	97	3	1	1	1
